frame_number,video_timestamp,matched_timestamp,time_difference,NDI Transform,SI Transform,SI with marker Transform
2975,2026-08-26 15:15:48.611689-07:00,2026-08-26 15:15:48.588783-07:00,0 days 00:00:00.022906,"[[-0.60708624  0.78123789 -0.14530538  0.10711   ]
 [-0.60993175 -0.57532661 -0.54496105  0.15421   ]
 [-0.50934228 -0.24221199  0.82577466 -1.42274   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.6215  -0.50594  0.59813 -0.14778]
 [-0.6557  -0.75375  0.04374  1.19138]
 [ 0.42872 -0.41938 -0.8002   0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.6215     -0.50594     0.59813    -0.1488838 ]
 [-0.6557     -0.75375     0.04374     1.19929238]
 [ 0.42872    -0.41938    -0.8002      0.34562059]
 [ 0.          0.          0.          1.        ]]"
2976,2026-08-26 15:15:48.637657-07:00,2026-08-26 15:15:48.648592-07:00,0 days 00:00:00.010935,"[[-0.60726868  0.78113389 -0.14510204  0.10707   ]
 [-0.60961087 -0.57523831 -0.54541312  0.15424   ]
 [-0.50950892 -0.24275652  0.82551192 -1.42273   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.6215  -0.50594  0.59814 -0.14778]
 [-0.6557  -0.75375  0.04374  1.19138]
 [ 0.42871 -0.41939 -0.8002   0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.6215     -0.50594     0.59814    -0.1488837 ]
 [-0.6557     -0.75375     0.04374     1.19929238]
 [ 0.42871    -0.41939    -0.8002      0.34562071]
 [ 0.          0.          0.          1.        ]]"
2977,2026-08-26 15:15:48.670532-07:00,2026-08-26 15:15:48.648592-07:00,0 days 00:00:00.021940,"[[-0.60726868  0.78113389 -0.14510204  0.10707   ]
 [-0.60961087 -0.57523831 -0.54541312  0.15424   ]
 [-0.50950892 -0.24275652  0.82551192 -1.42273   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.6215  -0.50594  0.59814 -0.14778]
 [-0.6557  -0.75375  0.04374  1.19138]
 [ 0.42871 -0.41939 -0.8002   0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.6215     -0.50594     0.59814    -0.1488837 ]
 [-0.6557     -0.75375     0.04374     1.19929238]
 [ 0.42871    -0.41939    -0.8002      0.34562071]
 [ 0.          0.          0.          1.        ]]"
2978,2026-08-26 15:15:48.703443-07:00,2026-08-26 15:15:48.708465-07:00,0 days 00:00:00.005022,"[[-0.60725783  0.7811485  -0.14506875  0.10679   ]
 [-0.61010835 -0.57543972 -0.54464386  0.1544    ]
 [-0.50892605 -0.24223159  0.8260255  -1.4226    ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62149 -0.50594  0.59814 -0.14778]
 [-0.6557  -0.75375  0.04374  1.19138]
 [ 0.42871 -0.41939 -0.8002   0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.62149    -0.50594     0.59814    -0.14888359]
 [-0.6557     -0.75375     0.04374     1.19929238]
 [ 0.42871    -0.41939    -0.8002      0.34562071]
 [ 0.          0.          0.          1.        ]]"
2979,2026-08-26 15:15:48.736356-07:00,2026-08-26 15:15:48.708465-07:00,0 days 00:00:00.027891,"[[-0.60725783  0.7811485  -0.14506875  0.10679   ]
 [-0.61010835 -0.57543972 -0.54464386  0.1544    ]
 [-0.50892605 -0.24223159  0.8260255  -1.4226    ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62149 -0.50594  0.59814 -0.14778]
 [-0.6557  -0.75375  0.04374  1.19138]
 [ 0.42871 -0.41939 -0.8002   0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.62149    -0.50594     0.59814    -0.14888359]
 [-0.6557     -0.75375     0.04374     1.19929238]
 [ 0.42871    -0.41939    -0.8002      0.34562071]
 [ 0.          0.          0.          1.        ]]"
2980,2026-08-26 15:15:48.771263-07:00,2026-08-26 15:15:48.768302-07:00,0 days 00:00:00.002961,"[[-0.60697223  0.78119057 -0.14603426  0.10701   ]
 [-0.60953348 -0.57551715 -0.54520542  0.15425   ]
 [-0.50995456 -0.24191178  0.82548473 -1.42269   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62149 -0.50594  0.59814 -0.14778]
 [-0.65571 -0.75375  0.04375  1.19138]
 [ 0.42871 -0.41939 -0.8002   0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.62149    -0.50594     0.59814    -0.14888359]
 [-0.65571    -0.75375     0.04375     1.19929259]
 [ 0.42871    -0.41939    -0.8002      0.34562071]
 [ 0.          0.          0.          1.        ]]"
2981,2026-08-26 15:15:48.807166-07:00,2026-08-26 15:15:48.828110-07:00,0 days 00:00:00.020944,"[[-0.60711875  0.78117798 -0.14549153  0.10685   ]
 [-0.610037   -0.57554321 -0.54461442  0.15435   ]
 [-0.50917746 -0.24189041  0.82597055 -1.42261   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62149 -0.50594  0.59814 -0.14778]
 [-0.65571 -0.75375  0.04375  1.19138]
 [ 0.42871 -0.41939 -0.8002   0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.62149    -0.50594     0.59814    -0.14888359]
 [-0.65571    -0.75375     0.04375     1.19929259]
 [ 0.42871    -0.41939    -0.8002      0.34562071]
 [ 0.          0.          0.          1.        ]]"
2982,2026-08-26 15:15:48.839082-07:00,2026-08-26 15:15:48.828110-07:00,0 days 00:00:00.010972,"[[-0.60711875  0.78117798 -0.14549153  0.10685   ]
 [-0.610037   -0.57554321 -0.54461442  0.15435   ]
 [-0.50917746 -0.24189041  0.82597055 -1.42261   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62149 -0.50594  0.59814 -0.14778]
 [-0.65571 -0.75375  0.04375  1.19138]
 [ 0.42871 -0.41939 -0.8002   0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.62149    -0.50594     0.59814    -0.14888359]
 [-0.65571    -0.75375     0.04375     1.19929259]
 [ 0.42871    -0.41939    -0.8002      0.34562071]
 [ 0.          0.          0.          1.        ]]"
2983,2026-08-26 15:15:48.870995-07:00,2026-08-26 15:15:48.872991-07:00,0 days 00:00:00.001996,"[[-0.60697201  0.78128645 -0.14552134  0.10696   ]
 [-0.61022693 -0.57548825 -0.54445971  0.15434   ]
 [-0.50912482 -0.24167076  0.82606729 -1.42267   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62149 -0.50594  0.59814 -0.14778]
 [-0.65571 -0.75375  0.04375  1.19138]
 [ 0.42871 -0.4194  -0.8002   0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.62149    -0.50594     0.59814    -0.14888359]
 [-0.65571    -0.75375     0.04375     1.19929259]
 [ 0.42871    -0.4194     -0.8002      0.34562071]
 [ 0.          0.          0.          1.        ]]"
2984,2026-08-26 15:15:48.904904-07:00,2026-08-26 15:15:48.932866-07:00,0 days 00:00:00.027962,"[[-0.60696485  0.78126966 -0.14564131  0.10686   ]
 [-0.6097949  -0.57535869 -0.54508032  0.15428   ]
 [-0.5096507  -0.24203327  0.82563676 -1.42261   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62149 -0.50594  0.59814 -0.14778]
 [-0.65571 -0.75375  0.04375  1.19138]
 [ 0.42871 -0.4194  -0.8002   0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.62149    -0.50594     0.59814    -0.14888359]
 [-0.65571    -0.75375     0.04375     1.19929259]
 [ 0.42871    -0.4194     -0.8002      0.34562071]
 [ 0.          0.          0.          1.        ]]"
2985,2026-08-26 15:15:48.936819-07:00,2026-08-26 15:15:48.932866-07:00,0 days 00:00:00.003953,"[[-0.60696485  0.78126966 -0.14564131  0.10686   ]
 [-0.6097949  -0.57535869 -0.54508032  0.15428   ]
 [-0.5096507  -0.24203327  0.82563676 -1.42261   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62149 -0.50594  0.59814 -0.14778]
 [-0.65571 -0.75375  0.04375  1.19138]
 [ 0.42871 -0.4194  -0.8002   0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.62149    -0.50594     0.59814    -0.14888359]
 [-0.65571    -0.75375     0.04375     1.19929259]
 [ 0.42871    -0.4194     -0.8002      0.34562071]
 [ 0.          0.          0.          1.        ]]"
2986,2026-08-26 15:15:48.970728-07:00,2026-08-26 15:15:48.992692-07:00,0 days 00:00:00.021964,"[[-0.60717939  0.78116211 -0.14532355  0.10691   ]
 [-0.61010537 -0.57552719 -0.54455476  0.15432   ]
 [-0.5090232  -0.24197975  0.82603945 -1.42265   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62149 -0.50594  0.59814 -0.14778]
 [-0.65571 -0.75375  0.04375  1.19138]
 [ 0.42871 -0.4194  -0.8002   0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.62149    -0.50594     0.59814    -0.14888359]
 [-0.65571    -0.75375     0.04375     1.19929259]
 [ 0.42871    -0.4194     -0.8002      0.34562071]
 [ 0.          0.          0.          1.        ]]"
2987,2026-08-26 15:15:49.003645-07:00,2026-08-26 15:15:48.992692-07:00,0 days 00:00:00.010953,"[[-0.60717939  0.78116211 -0.14532355  0.10691   ]
 [-0.61010537 -0.57552719 -0.54455476  0.15432   ]
 [-0.5090232  -0.24197975  0.82603945 -1.42265   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62149 -0.50594  0.59814 -0.14778]
 [-0.65571 -0.75375  0.04375  1.19138]
 [ 0.42871 -0.4194  -0.8002   0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.62149    -0.50594     0.59814    -0.14888359]
 [-0.65571    -0.75375     0.04375     1.19929259]
 [ 0.42871    -0.4194     -0.8002      0.34562071]
 [ 0.          0.          0.          1.        ]]"
2988,2026-08-26 15:15:49.037563-07:00,2026-08-26 15:15:49.052510-07:00,0 days 00:00:00.014947,"[[-0.6069544   0.78118819 -0.14612109  0.10689   ]
 [-0.60959897 -0.57558864 -0.54505671  0.15438   ]
 [-0.5098975  -0.2417493   0.82556757 -1.42265   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62149 -0.50594  0.59814 -0.14778]
 [-0.65571 -0.75374  0.04375  1.19138]
 [ 0.42871 -0.4194  -0.8002   0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.62149    -0.50594     0.59814    -0.14888359]
 [-0.65571    -0.75374     0.04375     1.19929259]
 [ 0.42871    -0.4194     -0.8002      0.34562071]
 [ 0.          0.          0.          1.        ]]"
2989,2026-08-26 15:15:49.069466-07:00,2026-08-26 15:15:49.052510-07:00,0 days 00:00:00.016956,"[[-0.6069544   0.78118819 -0.14612109  0.10689   ]
 [-0.60959897 -0.57558864 -0.54505671  0.15438   ]
 [-0.5098975  -0.2417493   0.82556757 -1.42265   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62149 -0.50594  0.59814 -0.14778]
 [-0.65571 -0.75374  0.04375  1.19138]
 [ 0.42871 -0.4194  -0.8002   0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.62149    -0.50594     0.59814    -0.14888359]
 [-0.65571    -0.75374     0.04375     1.19929259]
 [ 0.42871    -0.4194     -0.8002      0.34562071]
 [ 0.          0.          0.          1.        ]]"
2990,2026-08-26 15:15:49.103374-07:00,2026-08-26 15:15:49.112350-07:00,0 days 00:00:00.008976,"[[-0.60721503  0.78116669 -0.14514995  0.10694   ]
 [-0.60997457 -0.57538425 -0.54485227  0.15427   ]
 [-0.50913744 -0.24230471  0.82587378 -1.42265   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62149 -0.50594  0.59814 -0.14778]
 [-0.65571 -0.75374  0.04375  1.19138]
 [ 0.42871 -0.4194  -0.8002   0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.62149    -0.50594     0.59814    -0.14888359]
 [-0.65571    -0.75374     0.04375     1.19929259]
 [ 0.42871    -0.4194     -0.8002      0.34562071]
 [ 0.          0.          0.          1.        ]]"
2991,2026-08-26 15:15:49.139278-07:00,2026-08-26 15:15:49.112350-07:00,0 days 00:00:00.026928,"[[-0.60721503  0.78116669 -0.14514995  0.10694   ]
 [-0.60997457 -0.57538425 -0.54485227  0.15427   ]
 [-0.50913744 -0.24230471  0.82587378 -1.42265   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62149 -0.50594  0.59814 -0.14778]
 [-0.65571 -0.75374  0.04375  1.19138]
 [ 0.42871 -0.4194  -0.8002   0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.62149    -0.50594     0.59814    -0.14888359]
 [-0.65571    -0.75374     0.04375     1.19929259]
 [ 0.42871    -0.4194     -0.8002      0.34562071]
 [ 0.          0.          0.          1.        ]]"
2992,2026-08-26 15:15:49.170197-07:00,2026-08-26 15:15:49.172223-07:00,0 days 00:00:00.002026,"[[-0.60725083  0.78113164 -0.14518883  0.10686   ]
 [-0.60967632 -0.57530989 -0.54526444  0.15432   ]
 [-0.50945188 -0.24259409  0.82559487 -1.42263   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62149 -0.50594  0.59814 -0.14778]
 [-0.65571 -0.75374  0.04375  1.19138]
 [ 0.42871 -0.4194  -0.80019  0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.62149    -0.50594     0.59814    -0.14888359]
 [-0.65571    -0.75374     0.04375     1.19929259]
 [ 0.42871    -0.4194     -0.80019     0.34562081]
 [ 0.          0.          0.          1.        ]]"
2993,2026-08-26 15:15:49.205101-07:00,2026-08-26 15:15:49.232052-07:00,0 days 00:00:00.026951,"[[-0.60721503  0.78116669 -0.14514995  0.10694   ]
 [-0.60997457 -0.57538425 -0.54485227  0.1543    ]
 [-0.50913744 -0.24230471  0.82587378 -1.42268   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62149 -0.50594  0.59814 -0.14778]
 [-0.65571 -0.75374  0.04375  1.19138]
 [ 0.42871 -0.4194  -0.80019  0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.62149    -0.50594     0.59814    -0.14888359]
 [-0.65571    -0.75374     0.04375     1.19929259]
 [ 0.42871    -0.4194     -0.80019     0.34562081]
 [ 0.          0.          0.          1.        ]]"
2994,2026-08-26 15:15:49.238015-07:00,2026-08-26 15:15:49.232052-07:00,0 days 00:00:00.005963,"[[-0.60721503  0.78116669 -0.14514995  0.10694   ]
 [-0.60997457 -0.57538425 -0.54485227  0.1543    ]
 [-0.50913744 -0.24230471  0.82587378 -1.42268   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62149 -0.50594  0.59814 -0.14778]
 [-0.65571 -0.75374  0.04375  1.19138]
 [ 0.42871 -0.4194  -0.80019  0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.62149    -0.50594     0.59814    -0.14888359]
 [-0.65571    -0.75374     0.04375     1.19929259]
 [ 0.42871    -0.4194     -0.80019     0.34562081]
 [ 0.          0.          0.          1.        ]]"
2995,2026-08-26 15:15:49.271945-07:00,2026-08-26 15:15:49.291906-07:00,0 days 00:00:00.019961,"[[-0.60723299  0.78112937 -0.14527563  0.1069    ]
 [-0.60974176 -0.57538145 -0.54511574  0.15435   ]
 [-0.50939482 -0.24243164  0.82567779 -1.42263   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62149 -0.50594  0.59814 -0.14778]
 [-0.65571 -0.75374  0.04375  1.19138]
 [ 0.42871 -0.4194  -0.80019  0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.62149    -0.50594     0.59814    -0.14888359]
 [-0.65571    -0.75374     0.04375     1.19929259]
 [ 0.42871    -0.4194     -0.80019     0.34562081]
 [ 0.          0.          0.          1.        ]]"
2996,2026-08-26 15:15:49.303859-07:00,2026-08-26 15:15:49.291906-07:00,0 days 00:00:00.011953,"[[-0.60723299  0.78112937 -0.14527563  0.1069    ]
 [-0.60974176 -0.57538145 -0.54511574  0.15435   ]
 [-0.50939482 -0.24243164  0.82567779 -1.42263   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62149 -0.50594  0.59814 -0.14778]
 [-0.65571 -0.75374  0.04375  1.19138]
 [ 0.42871 -0.4194  -0.80019  0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.62149    -0.50594     0.59814    -0.14888359]
 [-0.65571    -0.75374     0.04375     1.19929259]
 [ 0.42871    -0.4194     -0.80019     0.34562081]
 [ 0.          0.          0.          1.        ]]"
2997,2026-08-26 15:15:49.338297-07:00,2026-08-26 15:15:49.338297-07:00,0 days 00:00:00,"[[-0.60744022  0.78104442 -0.14486542  0.10692   ]
 [-0.60978761 -0.57535151 -0.54509605  0.15431   ]
 [-0.50909277 -0.24277613  0.82576286 -1.42264   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62149 -0.50594  0.59814 -0.14778]
 [-0.65571 -0.75374  0.04375  1.19138]
 [ 0.42871 -0.4194  -0.80019  0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.62149    -0.50594     0.59814    -0.14888359]
 [-0.65571    -0.75374     0.04375     1.19929259]
 [ 0.42871    -0.4194     -0.80019     0.34562081]
 [ 0.          0.          0.          1.        ]]"
2998,2026-08-26 15:15:49.373204-07:00,2026-08-26 15:15:49.397139-07:00,0 days 00:00:00.023935,"[[-0.6070434   0.78125608 -0.14538653  0.10693   ]
 [-0.60979788 -0.57527113 -0.5451694   0.15431   ]
 [-0.50955358 -0.24228509  0.82562284 -1.42269   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62149 -0.50594  0.59815 -0.14778]
 [-0.65571 -0.75374  0.04375  1.19138]
 [ 0.42871 -0.41941 -0.80019  0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.62149    -0.50594     0.59815    -0.14888349]
 [-0.65571    -0.75374     0.04375     1.19929259]
 [ 0.42871    -0.41941    -0.80019     0.34562081]
 [ 0.          0.          0.          1.        ]]"
2999,2026-08-26 15:15:49.404121-07:00,2026-08-26 15:15:49.397139-07:00,0 days 00:00:00.006982,"[[-0.6070434   0.78125608 -0.14538653  0.10693   ]
 [-0.60979788 -0.57527113 -0.5451694   0.15431   ]
 [-0.50955358 -0.24228509  0.82562284 -1.42269   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62149 -0.50594  0.59815 -0.14778]
 [-0.65571 -0.75374  0.04375  1.19138]
 [ 0.42871 -0.41941 -0.80019  0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.62149    -0.50594     0.59815    -0.14888349]
 [-0.65571    -0.75374     0.04375     1.19929259]
 [ 0.42871    -0.41941    -0.80019     0.34562081]
 [ 0.          0.          0.          1.        ]]"
3000,2026-08-26 15:15:49.439484-07:00,2026-08-26 15:15:49.457418-07:00,0 days 00:00:00.017934,"[[-0.60728653  0.78113613 -0.14501525  0.1069    ]
 [-0.60954541 -0.57516671 -0.54556177  0.15412   ]
 [-0.50956596 -0.24291893  0.82542894 -1.42263   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62149 -0.50594  0.59815 -0.14778]
 [-0.65572 -0.75374  0.04375  1.19138]
 [ 0.42871 -0.41941 -0.80019  0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.62149    -0.50594     0.59815    -0.14888349]
 [-0.65572    -0.75374     0.04375     1.19929271]
 [ 0.42871    -0.41941    -0.80019     0.34562081]
 [ 0.          0.          0.          1.        ]]"
3001,2026-08-26 15:15:49.471391-07:00,2026-08-26 15:15:49.457418-07:00,0 days 00:00:00.013973,"[[-0.60728653  0.78113613 -0.14501525  0.1069    ]
 [-0.60954541 -0.57516671 -0.54556177  0.15412   ]
 [-0.50956596 -0.24291893  0.82542894 -1.42263   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62149 -0.50594  0.59815 -0.14778]
 [-0.65572 -0.75374  0.04375  1.19138]
 [ 0.42871 -0.41941 -0.80019  0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.62149    -0.50594     0.59815    -0.14888349]
 [-0.65572    -0.75374     0.04375     1.19929271]
 [ 0.42871    -0.41941    -0.80019     0.34562081]
 [ 0.          0.          0.          1.        ]]"
3002,2026-08-26 15:15:49.511251-07:00,2026-08-26 15:15:49.517236-07:00,0 days 00:00:00.005985,"[[-0.60751179  0.78101371 -0.14473083  0.10686   ]
 [-0.6093584  -0.57513368 -0.54580545  0.15412   ]
 [-0.50952112 -0.2433903   0.82531775 -1.4226    ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62149 -0.50594  0.59815 -0.14778]
 [-0.65572 -0.75374  0.04375  1.19138]
 [ 0.42871 -0.41941 -0.80019  0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.62149    -0.50594     0.59815    -0.14888349]
 [-0.65572    -0.75374     0.04375     1.19929271]
 [ 0.42871    -0.41941    -0.80019     0.34562081]
 [ 0.          0.          0.          1.        ]]"
3003,2026-08-26 15:15:49.542205-07:00,2026-08-26 15:15:49.517236-07:00,0 days 00:00:00.024969,"[[-0.60751179  0.78101371 -0.14473083  0.10686   ]
 [-0.6093584  -0.57513368 -0.54580545  0.15412   ]
 [-0.50952112 -0.2433903   0.82531775 -1.4226    ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62149 -0.50594  0.59815 -0.14778]
 [-0.65572 -0.75374  0.04375  1.19138]
 [ 0.42871 -0.41941 -0.80019  0.35851]
 [ 0.       0.       0.       1.     ]]","[[ 0.62149    -0.50594     0.59815    -0.14888349]
 [-0.65572    -0.75374     0.04375     1.19929271]
 [ 0.42871    -0.41941    -0.80019     0.34562081]
 [ 0.          0.          0.          1.        ]]"
3004,2026-08-26 15:15:49.571092-07:00,2026-08-26 15:15:49.577103-07:00,0 days 00:00:00.006011,"[[-0.60708624  0.78123789 -0.14530538  0.107     ]
 [-0.60993175 -0.57532661 -0.54496105  0.15428   ]
 [-0.50934228 -0.24221199  0.82577466 -1.42272   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62148 -0.50594  0.59816 -0.14778]
 [-0.65572 -0.75373  0.04376  1.19138]
 [ 0.42871 -0.41942 -0.80018  0.35852]
 [ 0.       0.       0.       1.     ]]","[[ 0.62148    -0.50594     0.59816    -0.14888327]
 [-0.65572    -0.75373     0.04376     1.19929281]
 [ 0.42871    -0.41942    -0.80018     0.34563091]
 [ 0.          0.          0.          1.        ]]"
3005,2026-08-26 15:15:49.603006-07:00,2026-08-26 15:15:49.621956-07:00,0 days 00:00:00.018950,"[[-0.60713656  0.7811803  -0.14540473  0.10696   ]
 [-0.60997159 -0.57547175 -0.54476318  0.15441   ]
 [-0.50923458 -0.2420529   0.82588773 -1.42272   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62148 -0.50594  0.59816 -0.14778]
 [-0.65572 -0.75373  0.04376  1.19138]
 [ 0.42871 -0.41942 -0.80018  0.35852]
 [ 0.       0.       0.       1.     ]]","[[ 0.62148    -0.50594     0.59816    -0.14888327]
 [-0.65572    -0.75373     0.04376     1.19929281]
 [ 0.42871    -0.41942    -0.80018     0.34563091]
 [ 0.          0.          0.          1.        ]]"
3006,2026-08-26 15:15:49.637913-07:00,2026-08-26 15:15:49.621956-07:00,0 days 00:00:00.015957,"[[-0.60713656  0.7811803  -0.14540473  0.10696   ]
 [-0.60997159 -0.57547175 -0.54476318  0.15441   ]
 [-0.50923458 -0.2420529   0.82588773 -1.42272   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62148 -0.50594  0.59816 -0.14778]
 [-0.65572 -0.75373  0.04376  1.19138]
 [ 0.42871 -0.41942 -0.80018  0.35852]
 [ 0.       0.       0.       1.     ]]","[[ 0.62148    -0.50594     0.59816    -0.14888327]
 [-0.65572    -0.75373     0.04376     1.19929281]
 [ 0.42871    -0.41942    -0.80018     0.34563091]
 [ 0.          0.          0.          1.        ]]"
3007,2026-08-26 15:15:49.671821-07:00,2026-08-26 15:15:49.681796-07:00,0 days 00:00:00.009975,"[[-0.60690412  0.78128551 -0.14580924  0.10704   ]
 [-0.60972647 -0.57537474 -0.54513993  0.15441   ]
 [-0.50980488 -0.24194391  0.82556776 -1.42275   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62148 -0.50594  0.59816 -0.14778]
 [-0.65573 -0.75373  0.04376  1.19138]
 [ 0.42871 -0.41942 -0.80018  0.35852]
 [ 0.       0.       0.       1.     ]]","[[ 0.62148    -0.50594     0.59816    -0.14888327]
 [-0.65573    -0.75373     0.04376     1.19929292]
 [ 0.42871    -0.41942    -0.80018     0.34563091]
 [ 0.          0.          0.          1.        ]]"
3008,2026-08-26 15:15:49.704735-07:00,2026-08-26 15:15:49.681796-07:00,0 days 00:00:00.022939,"[[-0.60690412  0.78128551 -0.14580924  0.10704   ]
 [-0.60972647 -0.57537474 -0.54513993  0.15441   ]
 [-0.50980488 -0.24194391  0.82556776 -1.42275   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62148 -0.50594  0.59816 -0.14778]
 [-0.65573 -0.75373  0.04376  1.19138]
 [ 0.42871 -0.41942 -0.80018  0.35852]
 [ 0.       0.       0.       1.     ]]","[[ 0.62148    -0.50594     0.59816    -0.14888327]
 [-0.65573    -0.75373     0.04376     1.19929292]
 [ 0.42871    -0.41942    -0.80018     0.34563091]
 [ 0.          0.          0.          1.        ]]"
3009,2026-08-26 15:15:49.737678-07:00,2026-08-26 15:15:49.741636-07:00,0 days 00:00:00.003958,"[[-0.60730111  0.78107407 -0.14528818  0.10697   ]
 [-0.60971619 -0.5754551  -0.5450666   0.1543    ]
 [-0.50934421 -0.242435    0.82570803 -1.4227    ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62148 -0.50594  0.59816 -0.14778]
 [-0.65573 -0.75373  0.04376  1.19138]
 [ 0.42871 -0.41942 -0.80018  0.35852]
 [ 0.       0.       0.       1.     ]]","[[ 0.62148    -0.50594     0.59816    -0.14888327]
 [-0.65573    -0.75373     0.04376     1.19929292]
 [ 0.42871    -0.41942    -0.80018     0.34563091]
 [ 0.          0.          0.          1.        ]]"
3010,2026-08-26 15:15:49.770558-07:00,2026-08-26 15:15:49.741636-07:00,0 days 00:00:00.028922,"[[-0.60730111  0.78107407 -0.14528818  0.10697   ]
 [-0.60971619 -0.5754551  -0.5450666   0.1543    ]
 [-0.50934421 -0.242435    0.82570803 -1.4227    ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62148 -0.50594  0.59816 -0.14778]
 [-0.65573 -0.75373  0.04376  1.19138]
 [ 0.42871 -0.41942 -0.80018  0.35852]
 [ 0.       0.       0.       1.     ]]","[[ 0.62148    -0.50594     0.59816    -0.14888327]
 [-0.65573    -0.75373     0.04376     1.19929292]
 [ 0.42871    -0.41942    -0.80018     0.34563091]
 [ 0.          0.          0.          1.        ]]"
3011,2026-08-26 15:15:49.804466-07:00,2026-08-26 15:15:49.801476-07:00,0 days 00:00:00.002990,"[[-0.60708624  0.78123789 -0.14530538  0.10685   ]
 [-0.60993175 -0.57532661 -0.54496105  0.15413   ]
 [-0.50934228 -0.24221199  0.82577466 -1.42265   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.62148 -0.50594  0.59816 -0.14778]
 [-0.65573 -0.75373  0.04376  1.19138]
 [ 0.42871 -0.41942 -0.80018  0.35852]
 [ 0.       0.       0.       1.     ]]","[[ 0.62148    -0.50594     0.59816    -0.14888327]
 [-0.65573    -0.75373     0.04376     1.19929292]
 [ 0.42871    -0.41942    -0.80018     0.34563091]
 [ 0.          0.          0.          1.        ]]"
