timestamp,Transform 1,Transform 2
2026-07-18 20:50:22.619559-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15260095e-01 -1.83396968e-01  5.49287293e-01 -5.85300000e+01]
 [ 6.60104737e-02  9.71775421e-01  2.26484324e-01  6.03400000e+01]
 [-5.75320428e-01 -1.48384917e-01  8.04355842e-01 -2.19473000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:22.631991-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:22.652087-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.16947067e-01 -1.83276264e-01  5.46815600e-01 -5.85300000e+01]
 [ 6.54835763e-02  9.71506557e-01  2.27786984e-01  6.03400000e+01]
 [-5.72982888e-01 -1.50282468e-01  8.05671018e-01 -2.19476000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:22.663825-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.16947067e-01 -1.83276264e-01  5.46815600e-01 -5.85300000e+01]
 [ 6.54835763e-02  9.71506557e-01  2.27786984e-01  6.03400000e+01]
 [-5.72982888e-01 -1.50282468e-01  8.05671018e-01 -2.19476000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:22.684713-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:22.696898-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:22.718296-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.14890763e-01 -1.83277881e-01  5.49874770e-01 -5.85300000e+01]
 [ 6.61208551e-02  9.71891947e-01  2.25951488e-01  6.03400000e+01]
 [-5.75830771e-01 -1.47767591e-01  8.04104261e-01 -2.19478000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:22.729382-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:22.751694-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:22.763536-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:22.783977-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15357046e-01 -1.83219344e-01  5.49202658e-01 -5.85300000e+01]
 [ 6.65872459e-02  9.71986444e-01  2.25407392e-01  6.03500000e+01]
 [-5.75116532e-01 -1.47217613e-01  8.04716067e-01 -2.19475000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:22.796153-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:22.812304-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:22.833394-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15868187e-01 -1.83310539e-01  5.48412570e-01 -5.85400000e+01]
 [ 6.57592571e-02  9.71681133e-01  2.26961440e-01  6.03400000e+01]
 [-5.74486572e-01 -1.49107415e-01  8.04818090e-01 -2.19478000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:22.845536-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15868187e-01 -1.83310539e-01  5.48412570e-01 -5.85400000e+01]
 [ 6.57592571e-02  9.71681133e-01  2.26961440e-01  6.03400000e+01]
 [-5.74486572e-01 -1.49107415e-01  8.04818090e-01 -2.19478000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:22.866597-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:22.879162-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:22.900040-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.14532047e-01 -1.83325939e-01  5.50389993e-01 -5.85300000e+01]
 [ 6.60492612e-02  9.71891633e-01  2.25973778e-01  6.03500000e+01]
 [-5.76346284e-01 -1.47710032e-01  8.03745424e-01 -2.19474000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:22.911805-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:22.932650-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:22.944312-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15256442e-01 -1.83341247e-01  5.49311315e-01 -5.85400000e+01]
 [ 6.60711261e-02  9.71814408e-01  2.26299279e-01  6.03400000e+01]
 [-5.75318642e-01 -1.48198328e-01  8.04391519e-01 -2.19476000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:22.965745-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:22.978753-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:22.999271-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.13925730e-01 -1.83466704e-01  5.51239399e-01 -5.85300000e+01]
 [ 6.62406732e-02  9.71946400e-01  2.25682008e-01  6.03500000e+01]
 [-5.77180284e-01 -1.47173924e-01  8.03245141e-01 -2.19478000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:23.013514-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.13925730e-01 -1.83466704e-01  5.51239399e-01 -5.85300000e+01]
 [ 6.62406732e-02  9.71946400e-01  2.25682008e-01  6.03500000e+01]
 [-5.77180284e-01 -1.47173924e-01  8.03245141e-01 -2.19478000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:23.032396-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.043544-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.064168-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15714834e-01 -1.83172794e-01  5.48686648e-01 -5.85300000e+01]
 [ 6.62876508e-02  9.71890927e-01  2.25907003e-01  6.03400000e+01]
 [-5.74643592e-01 -1.47904545e-01  8.04927940e-01 -2.19475000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:23.085442-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.097831-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.110154-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.16072466e-01 -1.83124616e-01  5.48170690e-01 -5.85300000e+01]
 [ 6.63592001e-02  9.71891259e-01  2.25884564e-01  6.03500000e+01]
 [-5.74127326e-01 -1.47962005e-01  8.05285700e-01 -2.19475000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:23.131245-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.142800-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.163714-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.14577923e-01 -1.83473904e-01  5.50272781e-01 -5.85300000e+01]
 [ 6.54960277e-02  9.71683523e-01  2.27027314e-01  6.03400000e+01]
 [-5.76344582e-01 -1.48890757e-01  8.03528758e-01 -2.19474000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:23.175424-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.14577923e-01 -1.83473904e-01  5.50272781e-01 -5.85300000e+01]
 [ 6.54960277e-02  9.71683523e-01  2.27027314e-01  6.03400000e+01]
 [-5.76344582e-01 -1.48890757e-01  8.03528758e-01 -2.19474000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:23.197322-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.210066-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.229424-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15576018e-01 -1.83257437e-01  5.48864711e-01 -5.85300000e+01]
 [ 6.65738710e-02  9.71944325e-01  2.25592884e-01  6.03400000e+01]
 [-5.74807514e-01 -1.47448098e-01  8.04894639e-01 -2.19475000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:23.242320-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.262550-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.275212-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.296170-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15291283e-01 -1.83321292e-01  5.49266263e-01 -5.85300000e+01]
 [ 6.57005243e-02  9.71723263e-01  2.26798017e-01  6.03400000e+01]
 [-5.75311711e-01 -1.48819365e-01  8.04281812e-01 -2.19473000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:23.312354-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.324188-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.345491-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.16006996e-01 -1.83224364e-01  5.48234818e-01 -5.85400000e+01]
 [ 6.58441971e-02  9.71723924e-01  2.26753517e-01  6.03400000e+01]
 [-5.74279657e-01 -1.48934374e-01  8.04997781e-01 -2.19477000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:23.357226-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.16006996e-01 -1.83224364e-01  5.48234818e-01 -5.85400000e+01]
 [ 6.58441971e-02  9.71723924e-01  2.26753517e-01  6.03400000e+01]
 [-5.74279657e-01 -1.48934374e-01  8.04997781e-01 -2.19477000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:23.378094-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.390784-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.14312187e-01 -1.83289866e-01  5.50727235e-01 -5.85300000e+01]
 [ 6.56910562e-02  9.71837720e-01  2.26309814e-01  6.03400000e+01]
 [-5.76697796e-01 -1.48108986e-01  8.03419804e-01 -2.19474000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:23.411509-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.422897-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.444760-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15249147e-01 -1.83229788e-01  5.49359330e-01 -5.85300000e+01]
 [ 6.61924342e-02  9.71892267e-01  2.25929153e-01  6.03400000e+01]
 [-5.75315035e-01 -1.47825118e-01  8.04462768e-01 -2.19478000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:23.456065-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15249147e-01 -1.83229788e-01  5.49359330e-01 -5.85300000e+01]
 [ 6.61924342e-02  9.71892267e-01  2.25929153e-01  6.03400000e+01]
 [-5.75315035e-01 -1.47825118e-01  8.04462768e-01 -2.19478000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:23.477651-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.490598-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.509692-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.16873758e-01 -1.83261909e-01  5.46929919e-01 -5.85300000e+01]
 [ 6.66542642e-02  9.71825393e-01  2.26080990e-01  6.03400000e+01]
 [-5.72952418e-01 -1.48224417e-01  8.06073849e-01 -2.19478000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:23.530261-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.543309-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.559434-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15134117e-01 -1.83127118e-01  5.49564219e-01 -5.85300000e+01]
 [ 6.62901275e-02  9.71971639e-01  2.25558754e-01  6.03400000e+01]
 [-5.75466759e-01 -1.47429953e-01  8.04426764e-01 -2.19478000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:23.571360-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.593314-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.604953-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.625821-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.14766140e-01 -1.83587324e-01  5.49956209e-01 -5.85300000e+01]
 [ 6.57928719e-02  9.71693330e-01  2.26899473e-01  6.03500000e+01]
 [-5.76044647e-01 -1.48686810e-01  8.03781561e-01 -2.19479000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:23.637571-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.658937-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.670633-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.14898072e-01 -1.83389460e-01  5.49826735e-01 -5.85400000e+01]
 [ 6.59994285e-02  9.71814087e-01  2.26321577e-01  6.03400000e+01]
 [-5.75834358e-01 -1.48140766e-01  8.04033025e-01 -2.19475000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:23.692516-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.704199-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.725171-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.736893-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.14887114e-01 -1.83222083e-01  5.49898773e-01 -5.85300000e+01]
 [ 6.61815700e-02  9.71930821e-01  2.25766426e-01  6.03400000e+01]
 [-5.75828961e-01 -1.47580987e-01  8.04139826e-01 -2.19476000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:23.758277-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.769408-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
2026-07-18 20:50:23.791363-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15398999e-01 -1.83312347e-01  5.49109329e-01 -5.85300000e+01]
 [ 6.57242455e-02  9.71721586e-01  2.26798333e-01  6.03400000e+01]
 [-5.75156323e-01 -1.48841337e-01  8.04388874e-01 -2.19473000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:23.802543-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15398999e-01 -1.83312347e-01  5.49109329e-01 -5.85300000e+01]
 [ 6.57242455e-02  9.71721586e-01  2.26798333e-01  6.03400000e+01]
 [-5.75156323e-01 -1.48841337e-01  8.04388874e-01 -2.19473000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:23.824442-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]",
