timestamp,SI Transform,NDI Transform
2026-07-18 20:50:25.469292-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15749762e-01 -1.83151237e-01  5.48641915e-01 -5.85300000e+01]
 [ 6.62882473e-02  9.71896254e-01  2.25883907e-01  6.03400000e+01]
 [-5.74593939e-01 -1.47896232e-01  8.04964912e-01 -2.19478000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:25.535435-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15634717e-01 -1.83050194e-01  5.48846640e-01 -5.85400000e+01]
 [ 6.60147267e-02  9.71879616e-01  2.26035546e-01  6.03300000e+01]
 [-5.74788712e-01 -1.48130477e-01  8.04782764e-01 -2.19474000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:25.594200-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.14894416e-01 -1.83333674e-01  5.49850758e-01 -5.85400000e+01]
 [ 6.60601413e-02  9.71853036e-01  2.26136539e-01  6.03600000e+01]
 [-5.75832571e-01 -1.47954184e-01  8.04068660e-01 -2.19486000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:25.605684-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.14894416e-01 -1.83333674e-01  5.49850758e-01 -5.85400000e+01]
 [ 6.60601413e-02  9.71853036e-01  2.26136539e-01  6.03600000e+01]
 [-5.75832571e-01 -1.47954184e-01  8.04068660e-01 -2.19486000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:25.634349-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15002225e-01 -1.83324820e-01  5.49693900e-01 -5.85500000e+01]
 [ 6.60838096e-02  9.71851364e-01  2.26136809e-01  6.03100000e+01]
 [-5.75677256e-01 -1.47976135e-01  8.04175827e-01 -2.19479000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:25.700660-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15610839e-01 -1.83237332e-01  5.48819679e-01 -5.85400000e+01]
 [ 6.62034031e-02  9.71853682e-01  2.26091861e-01  6.03100000e+01]
 [-5.74800895e-01 -1.48069242e-01  8.04785332e-01 -2.19476000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:25.771267-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.16333181e-01 -1.83252972e-01  5.47739432e-01 -5.85400000e+01]
 [ 6.58548856e-02  9.71679794e-01  2.26939444e-01  6.03500000e+01]
 [-5.73814667e-01 -1.49186880e-01  8.05282561e-01 -2.19478000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:25.804251-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15029986e-01 -1.83191704e-01  5.49697119e-01 -5.85300000e+01]
 [ 6.62058213e-02  9.71934473e-01  2.25743593e-01  6.03500000e+01]
 [-5.75623933e-01 -1.47594648e-01  8.04284097e-01 -2.19479000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:25.870686-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15360513e-01 -1.83276653e-01  5.49178388e-01 -5.85300000e+01]
 [ 6.61554480e-02  9.71851686e-01  2.26114477e-01  6.03400000e+01]
 [-5.75161447e-01 -1.48033674e-01  8.04534239e-01 -2.19474000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:25.982260-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15252793e-01 -1.83285520e-01  5.49335327e-01 -5.85500000e+01]
 [ 6.61317796e-02  9.71853356e-01  2.26114222e-01  6.03300000e+01]
 [-5.75316845e-01 -1.48011728e-01  8.04427161e-01 -2.19476000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:26.048164-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15527059e-01 -1.83059082e-01  5.49003632e-01 -5.85200000e+01]
 [ 6.59910707e-02  9.71881283e-01  2.26035284e-01  6.03400000e+01]
 [-5.74944166e-01 -1.48108553e-01  8.04675750e-01 -2.19479000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:26.146157-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.14803145e-01 -1.83043801e-01  5.50082542e-01 -5.85400000e+01]
 [ 6.59692975e-02  9.71958423e-01  2.25709714e-01  6.03400000e+01]
 [-5.75972124e-01 -1.47620426e-01  8.04030051e-01 -2.19478000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:26.220629-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.14852280e-01 -1.83241766e-01  5.49943831e-01 -5.85400000e+01]
 [ 6.65523721e-02  9.72021236e-01  2.25267616e-01  6.03400000e+01]
 [-5.75835518e-01 -1.46959764e-01  8.04248894e-01 -2.19477000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:26.312347-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15360513e-01 -1.83276653e-01  5.49178388e-01 -5.85500000e+01]
 [ 6.61554480e-02  9.71851686e-01  2.26114477e-01  6.03500000e+01]
 [-5.75161447e-01 -1.48033674e-01  8.04534239e-01 -2.19475000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:26.365995-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15095680e-01 -1.83091145e-01  5.49633209e-01 -5.85400000e+01]
 [ 6.67214913e-02  9.72100613e-01  2.24874722e-01  6.03300000e+01]
 [-5.75471350e-01 -1.46622067e-01  8.04571125e-01 -2.19479000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:26.377688-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15095680e-01 -1.83091145e-01  5.49633209e-01 -5.85400000e+01]
 [ 6.67214913e-02  9.72100613e-01  2.24874722e-01  6.03300000e+01]
 [-5.75471350e-01 -1.46622067e-01  8.04571125e-01 -2.19479000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:26.431520-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.14316177e-01 -1.83343572e-01  5.50703459e-01 -5.85200000e+01]
 [ 6.60019609e-02  9.71894977e-01  2.25973217e-01  6.03400000e+01]
 [-5.76656662e-01 -1.47666138e-01  8.03530837e-01 -2.19479000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:26.443865-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.14316177e-01 -1.83343572e-01  5.50703459e-01 -5.85200000e+01]
 [ 6.60019609e-02  9.71894977e-01  2.25973217e-01  6.03400000e+01]
 [-5.76656662e-01 -1.47666138e-01  8.03530837e-01 -2.19479000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:26.497458-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15141401e-01 -1.83238634e-01  5.49516241e-01 -5.85300000e+01]
 [ 6.61687833e-02  9.71893936e-01  2.25928904e-01  6.03500000e+01]
 [-5.75470406e-01 -1.47803183e-01  8.04355662e-01 -2.19478000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:26.531270-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15499384e-01 -1.83192030e-01  5.49000396e-01 -5.85400000e+01]
 [ 6.58692002e-02  9.71798006e-01  2.26428539e-01  6.03500000e+01]
 [-5.74997394e-01 -1.48490117e-01  8.04567388e-01 -2.19478000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:26.542501-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15499384e-01 -1.83192030e-01  5.49000396e-01 -5.85400000e+01]
 [ 6.58692002e-02  9.71798006e-01  2.26428539e-01  6.03500000e+01]
 [-5.74997394e-01 -1.48490117e-01  8.04567388e-01 -2.19478000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:26.642419-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.14566902e-01 -1.83306405e-01  5.50344914e-01 -5.85300000e+01]
 [ 6.56783252e-02  9.71800716e-01  2.26472350e-01  6.03400000e+01]
 [-5.76339413e-01 -1.48331148e-01  8.03635957e-01 -2.19474000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:26.695898-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.16003350e-01 -1.83168770e-01  5.48258820e-01 -5.85300000e+01]
 [ 6.59047258e-02  9.71762987e-01  2.26568455e-01  6.03500000e+01]
 [-5.74277894e-01 -1.48747771e-01  8.05033540e-01 -2.19477000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:26.741158-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.14806795e-01 -1.83099620e-01  5.50058556e-01 -5.85400000e+01]
 [ 6.59085695e-02  9.71919551e-01  2.25894769e-01  6.03500000e+01]
 [-5.75973912e-01 -1.47807020e-01  8.03994489e-01 -2.19481000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:26.812191-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15134117e-01 -1.83127118e-01  5.49564219e-01 -5.85400000e+01]
 [ 6.62901275e-02  9.71971639e-01  2.25558754e-01  6.03200000e+01]
 [-5.75466759e-01 -1.47429953e-01  8.04426764e-01 -2.19477000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:26.876676-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.14312516e-01 -1.83287681e-01  5.50727475e-01 -5.85300000e+01]
 [ 6.60627669e-02  9.71933846e-01  2.25788195e-01  6.03500000e+01]
 [-5.76654868e-01 -1.47479572e-01  8.03566388e-01 -2.19476000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:26.922441-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.16107250e-01 -1.83104231e-01  5.48125712e-01 -5.85400000e+01]
 [ 6.59889450e-02  9.71800342e-01  2.26383646e-01  6.03400000e+01]
 [-5.74120558e-01 -1.48583098e-01  8.05176160e-01 -2.19477000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:26.988161-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.14625670e-01 -1.83091703e-01  5.50329398e-01 -5.85600000e+01]
 [ 6.66874424e-02  9.72140596e-01  2.24711919e-01  6.03100000e+01]
 [-5.76140437e-01 -1.46356038e-01  8.04140602e-01 -2.19481000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:27.042757-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15506827e-01 -1.83301892e-01  5.48952667e-01 -5.85300000e+01]
 [ 6.61191261e-02  9.71816405e-01  2.26276680e-01  6.03300000e+01]
 [-5.74958151e-01 -1.48233907e-01  8.04642674e-01 -2.19479000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:27.056124-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15506827e-01 -1.83301892e-01  5.48952667e-01 -5.85300000e+01]
 [ 6.61191261e-02  9.71816405e-01  2.26276680e-01  6.03300000e+01]
 [-5.74958151e-01 -1.48233907e-01  8.04642674e-01 -2.19479000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:27.110075-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15113849e-01 -1.83369986e-01  5.49513295e-01 -5.85200000e+01]
 [ 6.64181030e-02  9.71906833e-01  2.25800228e-01  6.03700000e+01]
 [-5.75480711e-01 -1.47555262e-01  8.04393807e-01 -2.19472000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:27.153368-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.14424124e-01 -1.83334758e-01  5.50546740e-01 -5.85400000e+01]
 [ 6.60256103e-02  9.71893305e-01  2.25973500e-01  6.03400000e+01]
 [-5.76501488e-01 -1.47688085e-01  8.03638142e-01 -2.19479000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:27.209489-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.14389260e-01 -1.83354196e-01  5.50591838e-01 -5.85400000e+01]
 [ 6.63966040e-02  9.71983830e-01  2.25474887e-01  6.03400000e+01]
 [-5.76508131e-01 -1.47066898e-01  8.03747288e-01 -2.19477000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:27.218733-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.14389260e-01 -1.83354196e-01  5.50591838e-01 -5.85400000e+01]
 [ 6.63966040e-02  9.71983830e-01  2.25474887e-01  6.03400000e+01]
 [-5.76508131e-01 -1.47066898e-01  8.03747288e-01 -2.19477000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:27.273404-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15534350e-01 -1.83170453e-01  5.48955653e-01 -5.85300000e+01]
 [ 6.58698574e-02  9.71803351e-01  2.26405407e-01  6.03600000e+01]
 [-5.74947724e-01 -1.48481756e-01  8.04604426e-01 -2.19478000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:27.335047-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.14925601e-01 -1.83258149e-01  5.49829715e-01 -5.85300000e+01]
 [ 6.57500800e-02  9.71801032e-01  2.26450175e-01  6.03600000e+01]
 [-5.75823925e-01 -1.48388697e-01  8.03994777e-01 -2.19477000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:27.389285-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15610839e-01 -1.83237332e-01  5.48819679e-01 -5.85400000e+01]
 [ 6.62034031e-02  9.71853682e-01  2.26091861e-01  6.03200000e+01]
 [-5.74800895e-01 -1.48069242e-01  8.04785332e-01 -2.19472000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:27.401005-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15610839e-01 -1.83237332e-01  5.48819679e-01 -5.85400000e+01]
 [ 6.62034031e-02  9.71853682e-01  2.26091861e-01  6.03200000e+01]
 [-5.74800895e-01 -1.48069242e-01  8.04785332e-01 -2.19472000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:27.434106-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.14204199e-01 -1.83298720e-01  5.50883927e-01 -5.85300000e+01]
 [ 6.56673830e-02  9.71839396e-01  2.26309486e-01  6.03400000e+01]
 [-5.76852942e-01 -1.48087028e-01  8.03312464e-01 -2.19474000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:27.500647-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15745992e-01 -1.83096957e-01  5.48665637e-01 -5.85300000e+01]
 [ 6.59778089e-02  9.71838997e-01  2.26220892e-01  6.03500000e+01]
 [-5.74635020e-01 -1.48339030e-01  8.04854102e-01 -2.19479000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:27.553576-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.14061323e-01 -1.83326832e-01  5.51085687e-01 -5.85400000e+01]
 [ 6.60148510e-02  9.71931870e-01  2.25810716e-01  6.03400000e+01]
 [-5.77014906e-01 -1.47443931e-01  8.03314438e-01 -2.19476000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:27.566331-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.14061323e-01 -1.83326832e-01  5.51085687e-01 -5.85400000e+01]
 [ 6.60148510e-02  9.71931870e-01  2.25810716e-01  6.03400000e+01]
 [-5.77014906e-01 -1.47443931e-01  8.03314438e-01 -2.19476000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:27.668651-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.13792108e-01 -1.83083511e-01  5.51563988e-01 -5.85400000e+01]
 [ 6.66432725e-02  9.72218809e-01  2.24386411e-01  6.03500000e+01]
 [-5.77322336e-01 -1.45845861e-01  8.03385278e-01 -2.19476000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:27.714595-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15144853e-01 -1.83296095e-01  5.49491956e-01 -5.85500000e+01]
 [ 6.57367843e-02  9.71758651e-01  2.26635829e-01  6.03300000e+01]
 [-5.75515024e-01 -1.48619195e-01  8.04173359e-01 -2.19483000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:27.779951-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15037070e-01 -1.83305014e-01  5.49648839e-01 -5.85400000e+01]
 [ 6.57130776e-02  9.71760328e-01  2.26635513e-01  6.03200000e+01]
 [-5.75670362e-01 -1.48597228e-01  8.04066228e-01 -2.19474000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:27.834382-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15029986e-01 -1.83191704e-01  5.49697119e-01 -5.85200000e+01]
 [ 6.62058213e-02  9.71934473e-01  2.25743593e-01  6.03400000e+01]
 [-5.75623933e-01 -1.47594648e-01  8.04284097e-01 -2.19476000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:27.846218-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15029986e-01 -1.83191704e-01  5.49697119e-01 -5.85200000e+01]
 [ 6.62058213e-02  9.71934473e-01  2.25743593e-01  6.03400000e+01]
 [-5.75623933e-01 -1.47594648e-01  8.04284097e-01 -2.19476000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:27.878887-07:00,"[[-0.03267 -0.99429  0.10154 -0.04325]
 [-0.99879  0.02874 -0.03988  0.87464]
 [ 0.03673 -0.10272 -0.99403  0.26809]
 [ 0.       0.       0.       1.     ]]","[[ 8.15725754e-01 -1.83339746e-01  5.48614648e-01 -5.85300000e+01]
 [ 6.61059161e-02  9.71774075e-01  2.26462261e-01  6.03600000e+01]
 [-5.74649025e-01 -1.48464425e-01  8.04820982e-01 -2.19477000e+03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
