frame_number,video_timestamp,matched_timestamp,time_difference,NDI Transform,SI Transform,SI with marker Transform
3957,2026-08-04 13:24:01.438937-07:00,2026-08-04 13:24:01.455890-07:00,0 days 00:00:00.016953,"[[ 0.45500102 -0.47801828  0.75131391  0.13375   ]
 [ 0.70161633  0.71200058  0.02810164  0.31794   ]
 [-0.54836904  0.51434783  0.65934643 -1.78982   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.68473 -0.36659  0.62988 -0.12588]
 [-0.22481 -0.92838 -0.29593  1.05049]
 [ 0.69326  0.06103 -0.7181   0.35614]
 [ 0.       0.       0.       1.     ]]","[[ 0.68473    -0.36659     0.62988    -0.12738712]
 [-0.22481    -0.92838    -0.29593     1.05009353]
 [ 0.69326     0.06103    -0.7181      0.34105584]
 [ 0.          0.          0.          1.        ]]"
3958,2026-08-04 13:24:01.471849-07:00,2026-08-04 13:24:01.455890-07:00,0 days 00:00:00.015959,"[[ 0.45500102 -0.47801828  0.75131391  0.13375   ]
 [ 0.70161633  0.71200058  0.02810164  0.31794   ]
 [-0.54836904  0.51434783  0.65934643 -1.78982   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.68473 -0.36659  0.62988 -0.12588]
 [-0.22481 -0.92838 -0.29593  1.05049]
 [ 0.69326  0.06103 -0.7181   0.35614]
 [ 0.       0.       0.       1.     ]]","[[ 0.68473    -0.36659     0.62988    -0.12738712]
 [-0.22481    -0.92838    -0.29593     1.05009353]
 [ 0.69326     0.06103    -0.7181      0.34105584]
 [ 0.          0.          0.          1.        ]]"
3959,2026-08-04 13:24:01.504759-07:00,2026-08-04 13:24:01.515730-07:00,0 days 00:00:00.010971,"[[ 0.4499235  -0.47366178  0.75710855  0.13394   ]
 [ 0.7012333   0.71234435  0.02893766  0.31798   ]
 [-0.55302866  0.51789     0.65264787 -1.78993   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.68817 -0.36489  0.62712 -0.12591]
 [-0.21472 -0.92804 -0.30436  1.05043]
 [ 0.69305  0.07479 -0.717    0.35607]
 [ 0.       0.       0.       1.     ]]","[[ 0.68817    -0.36489     0.62712    -0.12748394]
 [-0.21472    -0.92804    -0.30436     1.04983421]
 [ 0.69305     0.07479    -0.717       0.34099923]
 [ 0.          0.          0.          1.        ]]"
3960,2026-08-04 13:24:01.534678-07:00,2026-08-04 13:24:01.515730-07:00,0 days 00:00:00.018948,"[[ 0.4499235  -0.47366178  0.75710855  0.13394   ]
 [ 0.7012333   0.71234435  0.02893766  0.31798   ]
 [-0.55302866  0.51789     0.65264787 -1.78993   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.68817 -0.36489  0.62712 -0.12591]
 [-0.21472 -0.92804 -0.30436  1.05043]
 [ 0.69305  0.07479 -0.717    0.35607]
 [ 0.       0.       0.       1.     ]]","[[ 0.68817    -0.36489     0.62712    -0.12748394]
 [-0.21472    -0.92804    -0.30436     1.04983421]
 [ 0.69305     0.07479    -0.717       0.34099923]
 [ 0.          0.          0.          1.        ]]"
3961,2026-08-04 13:24:01.574571-07:00,2026-08-04 13:24:01.575569-07:00,0 days 00:00:00.000998,"[[ 0.43650506 -0.46241481  0.7717745   0.13426   ]
 [ 0.70045037  0.71302538  0.03104969  0.31803   ]
 [-0.56465264  0.52703639  0.63513781 -1.79017   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.69152 -0.36257  0.62477 -0.12594]
 [-0.20348 -0.92766 -0.31312  1.05036]
 [ 0.6931   0.0894  -0.71527  0.356  ]
 [ 0.       0.       0.       1.     ]]","[[ 0.69152    -0.36257     0.62477    -0.12757563]
 [-0.20348    -0.92766    -0.31312     1.04954847]
 [ 0.6931      0.0894     -0.71527     0.34094596]
 [ 0.          0.          0.          1.        ]]"
3962,2026-08-04 13:24:01.606487-07:00,2026-08-04 13:24:01.635408-07:00,0 days 00:00:00.028921,"[[ 0.43046178 -0.45672354  0.77852827  0.13442   ]
 [ 0.69993452  0.71350876  0.03157392  0.31808   ]
 [-0.56990729  0.53132744  0.62681482 -1.79024   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.69397 -0.36075  0.62311 -0.12596]
 [-0.19498 -0.92725 -0.31968  1.05031]
 [ 0.6931   0.10035 -0.71382  0.35595]
 [ 0.       0.       0.       1.     ]]","[[ 0.69397    -0.36075     0.62311    -0.12764016]
 [-0.19498    -0.92725    -0.31968     1.04933597]
 [ 0.6931      0.10035    -0.71382     0.34091046]
 [ 0.          0.          0.          1.        ]]"
3963,2026-08-04 13:24:01.636406-07:00,2026-08-04 13:24:01.635408-07:00,0 days 00:00:00.000998,"[[ 0.43046178 -0.45672354  0.77852827  0.13442   ]
 [ 0.69993452  0.71350876  0.03157392  0.31808   ]
 [-0.56990729  0.53132744  0.62681482 -1.79024   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.69397 -0.36075  0.62311 -0.12596]
 [-0.19498 -0.92725 -0.31968  1.05031]
 [ 0.6931   0.10035 -0.71382  0.35595]
 [ 0.       0.       0.       1.     ]]","[[ 0.69397    -0.36075     0.62311    -0.12764016]
 [-0.19498    -0.92725    -0.31968     1.04933597]
 [ 0.6931      0.10035    -0.71382     0.34091046]
 [ 0.          0.          0.          1.        ]]"
3964,2026-08-04 13:24:01.671311-07:00,2026-08-04 13:24:01.680288-07:00,0 days 00:00:00.008977,"[[ 0.42526963 -0.45172739  0.78427553  0.13458   ]
 [ 0.69861362  0.71474422  0.03285884  0.31805   ]
 [-0.57539964  0.5339317   0.61954192 -1.79037   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.69618 -0.35887  0.62173 -0.12599]
 [-0.18674 -0.9268  -0.32585  1.05026]
 [ 0.69315  0.11075 -0.71223  0.3559 ]
 [ 0.       0.       0.       1.     ]]","[[ 0.69618    -0.35887     0.62173    -0.12770915]
 [-0.18674    -0.9268     -0.32585     1.04913034]
 [ 0.69315     0.11075    -0.71223     0.34087579]
 [ 0.          0.          0.          1.        ]]"
3965,2026-08-04 13:24:01.705220-07:00,2026-08-04 13:24:01.680288-07:00,0 days 00:00:00.024932,"[[ 0.42526963 -0.45172739  0.78427553  0.13458   ]
 [ 0.69861362  0.71474422  0.03285884  0.31805   ]
 [-0.57539964  0.5339317   0.61954192 -1.79037   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.69618 -0.35887  0.62173 -0.12599]
 [-0.18674 -0.9268  -0.32585  1.05026]
 [ 0.69315  0.11075 -0.71223  0.3559 ]
 [ 0.       0.       0.       1.     ]]","[[ 0.69618    -0.35887     0.62173    -0.12770915]
 [-0.18674    -0.9268     -0.32585     1.04913034]
 [ 0.69315     0.11075    -0.71223     0.34087579]
 [ 0.          0.          0.          1.        ]]"
3966,2026-08-04 13:24:01.739130-07:00,2026-08-04 13:24:01.740127-07:00,0 days 00:00:00.000997,"[[ 0.4202903  -0.44690017  0.78970647  0.13469   ]
 [ 0.69805075  0.71527501  0.03326877  0.31814   ]
 [-0.57972512  0.53727265  0.61258215 -1.79041   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.69849 -0.35678  0.62034 -0.12601]
 [-0.17778 -0.9262  -0.3325   1.05021]
 [ 0.69318  0.12196 -0.71037  0.35585]
 [ 0.       0.       0.       1.     ]]","[[ 0.69849    -0.35678     0.62034    -0.12776939]
 [-0.17778    -0.9262     -0.3325      1.04891169]
 [ 0.69318     0.12196    -0.71037     0.34084405]
 [ 0.          0.          0.          1.        ]]"
3967,2026-08-04 13:24:01.777028-07:00,2026-08-04 13:24:01.799966-07:00,0 days 00:00:00.022938,"[[ 0.41706317 -0.4435428   0.79330202  0.13475   ]
 [ 0.69728145  0.71600284  0.03374186  0.31812   ]
 [-0.58297246  0.5390823   0.60789258 -1.79045   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.69976 -0.35529  0.61976 -0.12602]
 [-0.17209 -0.92584 -0.33645  1.05018]
 [ 0.69334  0.12878 -0.70901  0.35582]
 [ 0.       0.       0.       1.     ]]","[[ 0.69976    -0.35529     0.61976    -0.12779966]
 [-0.17209    -0.92584    -0.33645     1.04877733]
 [ 0.69334     0.12878    -0.70901     0.34082582]
 [ 0.          0.          0.          1.        ]]"
3968,2026-08-04 13:24:01.804953-07:00,2026-08-04 13:24:01.799966-07:00,0 days 00:00:00.004987,"[[ 0.41706317 -0.4435428   0.79330202  0.13475   ]
 [ 0.69728145  0.71600284  0.03374186  0.31812   ]
 [-0.58297246  0.5390823   0.60789258 -1.79045   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.69976 -0.35529  0.61976 -0.12602]
 [-0.17209 -0.92584 -0.33645  1.05018]
 [ 0.69334  0.12878 -0.70901  0.35582]
 [ 0.       0.       0.       1.     ]]","[[ 0.69976    -0.35529     0.61976    -0.12779966]
 [-0.17209    -0.92584    -0.33645     1.04877733]
 [ 0.69334     0.12878    -0.70901     0.34082582]
 [ 0.          0.          0.          1.        ]]"
3969,2026-08-04 13:24:01.837874-07:00,2026-08-04 13:24:01.859805-07:00,0 days 00:00:00.021931,"[[ 0.4151221  -0.44192116  0.79522282  0.13479   ]
 [ 0.69673963  0.71649596  0.03445915  0.31816   ]
 [-0.58500216  0.53975849  0.60533729 -1.79047   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.7002  -0.35495  0.61946 -0.12602]
 [-0.17051 -0.92569 -0.33769  1.05017]
 [ 0.69329  0.13082 -0.70869  0.35581]
 [ 0.       0.       0.       1.     ]]","[[ 0.7002     -0.35495     0.61946    -0.12780768]
 [-0.17051    -0.92569    -0.33769     1.04873691]
 [ 0.69329     0.13082    -0.70869     0.34081959]
 [ 0.          0.          0.          1.        ]]"
3970,2026-08-04 13:24:01.874767-07:00,2026-08-04 13:24:01.859805-07:00,0 days 00:00:00.014962,"[[ 0.4151221  -0.44192116  0.79522282  0.13479   ]
 [ 0.69673963  0.71649596  0.03445915  0.31816   ]
 [-0.58500216  0.53975849  0.60533729 -1.79047   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.7002  -0.35495  0.61946 -0.12602]
 [-0.17051 -0.92569 -0.33769  1.05017]
 [ 0.69329  0.13082 -0.70869  0.35581]
 [ 0.       0.       0.       1.     ]]","[[ 0.7002     -0.35495     0.61946    -0.12780768]
 [-0.17051    -0.92569    -0.33769     1.04873691]
 [ 0.69329     0.13082    -0.70869     0.34081959]
 [ 0.          0.          0.          1.        ]]"
3971,2026-08-04 13:24:01.905682-07:00,2026-08-04 13:24:01.919644-07:00,0 days 00:00:00.013962,"[[ 0.41513716 -0.4415248   0.79543509  0.13481   ]
 [ 0.69671885  0.71653282  0.03411104  0.31812   ]
 [-0.58501622  0.54003387  0.60507805 -1.79048   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.7003  -0.35487  0.61939 -0.12602]
 [-0.17014 -0.92565 -0.33797  1.05017]
 [ 0.69328  0.1313  -0.70861  0.35581]
 [ 0.       0.       0.       1.     ]]","[[ 0.7003     -0.35487     0.61939    -0.12780952]
 [-0.17014    -0.92565    -0.33797     1.0487299 ]
 [ 0.69328     0.1313     -0.70861     0.34082051]
 [ 0.          0.          0.          1.        ]]"
3972,2026-08-04 13:24:01.935603-07:00,2026-08-04 13:24:01.919644-07:00,0 days 00:00:00.015959,"[[ 0.41513716 -0.4415248   0.79543509  0.13481   ]
 [ 0.69671885  0.71653282  0.03411104  0.31812   ]
 [-0.58501622  0.54003387  0.60507805 -1.79048   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.7003  -0.35487  0.61939 -0.12602]
 [-0.17014 -0.92565 -0.33797  1.05017]
 [ 0.69328  0.1313  -0.70861  0.35581]
 [ 0.       0.       0.       1.     ]]","[[ 0.7003     -0.35487     0.61939    -0.12780952]
 [-0.17014    -0.92565    -0.33797     1.0487299 ]
 [ 0.69328     0.1313     -0.70861     0.34082051]
 [ 0.          0.          0.          1.        ]]"
3973,2026-08-04 13:24:01.973500-07:00,2026-08-04 13:24:01.964525-07:00,0 days 00:00:00.008975,"[[ 0.41483998 -0.44120016  0.7957702   0.13489   ]
 [ 0.69683449  0.71642818  0.03394627  0.31818   ]
 [-0.5850893   0.54043785  0.60464655 -1.79055   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.7003  -0.35487  0.61939 -0.12602]
 [-0.17014 -0.92565 -0.33797  1.05017]
 [ 0.69328  0.13129 -0.70861  0.35581]
 [ 0.       0.       0.       1.     ]]","[[ 0.7003     -0.35487     0.61939    -0.12780952]
 [-0.17014    -0.92565    -0.33797     1.0487299 ]
 [ 0.69328     0.13129    -0.70861     0.34082051]
 [ 0.          0.          0.          1.        ]]"
3974,2026-08-04 13:24:02.015388-07:00,2026-08-04 13:24:02.024363-07:00,0 days 00:00:00.008975,"[[ 0.41556908 -0.44140179  0.79527781  0.13495   ]
 [ 0.69608675  0.71713813  0.03429483  0.31822   ]
 [-0.58546184  0.53933048  0.60527437 -1.79055   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.70025 -0.35479  0.61949 -0.12602]
 [-0.17005 -0.92568 -0.33794  1.05017]
 [ 0.69335  0.1313  -0.70854  0.35581]
 [ 0.       0.       0.       1.     ]]","[[ 0.70025    -0.35479     0.61949    -0.12780795]
 [-0.17005    -0.92568    -0.33794     1.04872917]
 [ 0.69335     0.1313     -0.70854     0.34082041]
 [ 0.          0.          0.          1.        ]]"
3975,2026-08-04 13:24:02.047303-07:00,2026-08-04 13:24:02.024363-07:00,0 days 00:00:00.022940,"[[ 0.41556908 -0.44140179  0.79527781  0.13495   ]
 [ 0.69608675  0.71713813  0.03429483  0.31822   ]
 [-0.58546184  0.53933048  0.60527437 -1.79055   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.70025 -0.35479  0.61949 -0.12602]
 [-0.17005 -0.92568 -0.33794  1.05017]
 [ 0.69335  0.1313  -0.70854  0.35581]
 [ 0.       0.       0.       1.     ]]","[[ 0.70025    -0.35479     0.61949    -0.12780795]
 [-0.17005    -0.92568    -0.33794     1.04872917]
 [ 0.69335     0.1313     -0.70854     0.34082041]
 [ 0.          0.          0.          1.        ]]"
3976,2026-08-04 13:24:02.073233-07:00,2026-08-04 13:24:02.084203-07:00,0 days 00:00:00.010970,"[[ 0.41587685 -0.44048126  0.79562724  0.13488   ]
 [ 0.69518915  0.71801587  0.03413591  0.31812   ]
 [-0.58630921  0.53891509  0.60482397 -1.79046   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.69978 -0.3539   0.62053 -0.12602]
 [-0.16889 -0.926   -0.33765  1.05017]
 [ 0.6941   0.13148 -0.70777  0.35581]
 [ 0.       0.       0.       1.     ]]","[[ 0.69978    -0.3539      0.62053    -0.12779219]
 [-0.16889    -0.926      -0.33765     1.04871885]
 [ 0.6941      0.13148    -0.70777     0.34081956]
 [ 0.          0.          0.          1.        ]]"
3977,2026-08-04 13:24:02.105148-07:00,2026-08-04 13:24:02.084203-07:00,0 days 00:00:00.020945,"[[ 0.41587685 -0.44048126  0.79562724  0.13488   ]
 [ 0.69518915  0.71801587  0.03413591  0.31812   ]
 [-0.58630921  0.53891509  0.60482397 -1.79046   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.69978 -0.3539   0.62053 -0.12602]
 [-0.16889 -0.926   -0.33765  1.05017]
 [ 0.6941   0.13148 -0.70777  0.35581]
 [ 0.       0.       0.       1.     ]]","[[ 0.69978    -0.3539      0.62053    -0.12779219]
 [-0.16889    -0.926      -0.33765     1.04871885]
 [ 0.6941      0.13148    -0.70777     0.34081956]
 [ 0.          0.          0.          1.        ]]"
3978,2026-08-04 13:24:02.138058-07:00,2026-08-04 13:24:02.144081-07:00,0 days 00:00:00.006023,"[[ 0.41629424 -0.43914669  0.79614652  0.1349    ]
 [ 0.69467623  0.71855996  0.0331139   0.31816   ]
 [-0.58662087  0.53927894  0.60419714 -1.79048   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.69934 -0.35305  0.62151 -0.12602]
 [-0.16778 -0.92629 -0.33739  1.05018]
 [ 0.69482  0.13167 -0.70703  0.35582]
 [ 0.       0.       0.       1.     ]]","[[ 0.69934    -0.35305     0.62151    -0.12777738]
 [-0.16778    -0.92629    -0.33739     1.04871879]
 [ 0.69482     0.13167    -0.70703     0.34082875]
 [ 0.          0.          0.          1.        ]]"
3979,2026-08-04 13:24:02.171967-07:00,2026-08-04 13:24:02.144081-07:00,0 days 00:00:00.027886,"[[ 0.41629424 -0.43914669  0.79614652  0.1349    ]
 [ 0.69467623  0.71855996  0.0331139   0.31816   ]
 [-0.58662087  0.53927894  0.60419714 -1.79048   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.69934 -0.35305  0.62151 -0.12602]
 [-0.16778 -0.92629 -0.33739  1.05018]
 [ 0.69482  0.13167 -0.70703  0.35582]
 [ 0.       0.       0.       1.     ]]","[[ 0.69934    -0.35305     0.62151    -0.12777738]
 [-0.16778    -0.92629    -0.33739     1.04871879]
 [ 0.69482     0.13167    -0.70703     0.34082875]
 [ 0.          0.          0.          1.        ]]"
3980,2026-08-04 13:24:02.206874-07:00,2026-08-04 13:24:02.203881-07:00,0 days 00:00:00.002993,"[[ 0.41631297 -0.4386812   0.79639332  0.13491   ]
 [ 0.69361777  0.71955138  0.03376672  0.31811   ]
 [-0.58785874  0.53833503  0.60383565 -1.79052   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.69898 -0.35236  0.6223  -0.12602]
 [-0.16688 -0.92653 -0.33718  1.05018]
 [ 0.69539  0.13183 -0.70644  0.35583]
 [ 0.       0.       0.       1.     ]]","[[ 0.69898    -0.35236     0.6223     -0.12776537]
 [-0.16688    -0.92653    -0.33718     1.04871063]
 [ 0.69539     0.13183    -0.70644     0.34083815]
 [ 0.          0.          0.          1.        ]]"
3981,2026-08-04 13:24:02.240782-07:00,2026-08-04 13:24:02.263721-07:00,0 days 00:00:00.022939,"[[ 0.41662493 -0.43860862  0.79627015  0.13493   ]
 [ 0.69348077  0.71969198  0.03358374  0.31816   ]
 [-0.58779936  0.53820621  0.60400827 -1.79049   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.69897 -0.35233  0.62234 -0.12602]
 [-0.16684 -0.92654 -0.33717  1.05018]
 [ 0.69542  0.13183 -0.70641  0.35583]
 [ 0.       0.       0.       1.     ]]","[[ 0.69897    -0.35233     0.62234    -0.12776486]
 [-0.16684    -0.92654    -0.33717     1.04871028]
 [ 0.69542     0.13183    -0.70641     0.34083811]
 [ 0.          0.          0.          1.        ]]"
3982,2026-08-04 13:24:02.274691-07:00,2026-08-04 13:24:02.263721-07:00,0 days 00:00:00.010970,"[[ 0.41662493 -0.43860862  0.79627015  0.13493   ]
 [ 0.69348077  0.71969198  0.03358374  0.31816   ]
 [-0.58779936  0.53820621  0.60400827 -1.79049   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.69897 -0.35233  0.62234 -0.12602]
 [-0.16684 -0.92654 -0.33717  1.05018]
 [ 0.69542  0.13183 -0.70641  0.35583]
 [ 0.       0.       0.       1.     ]]","[[ 0.69897    -0.35233     0.62234    -0.12776486]
 [-0.16684    -0.92654    -0.33717     1.04871028]
 [ 0.69542     0.13183    -0.70641     0.34083811]
 [ 0.          0.          0.          1.        ]]"
3983,2026-08-04 13:24:02.306607-07:00,2026-08-04 13:24:02.323560-07:00,0 days 00:00:00.016953,"[[ 0.41727422 -0.43884669  0.79579885  0.13503   ]
 [ 0.69291021  0.72022894  0.0338484   0.31828   ]
 [-0.58801162  0.53729309  0.60461432 -1.79046   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.69883 -0.35233  0.6225  -0.12601]
 [-0.1671  -0.92661 -0.33686  1.05019]
 [ 0.6955   0.13139 -0.70641  0.35583]
 [ 0.       0.       0.       1.     ]]","[[ 0.69883    -0.35233     0.6225     -0.12775166]
 [-0.1671     -0.92661    -0.33686     1.04872634]
 [ 0.6955      0.13139    -0.70641     0.3408372 ]
 [ 0.          0.          0.          1.        ]]"
3984,2026-08-04 13:24:02.335529-07:00,2026-08-04 13:24:02.323560-07:00,0 days 00:00:00.011969,"[[ 0.41727422 -0.43884669  0.79579885  0.13503   ]
 [ 0.69291021  0.72022894  0.0338484   0.31828   ]
 [-0.58801162  0.53729309  0.60461432 -1.79046   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.69883 -0.35233  0.6225  -0.12601]
 [-0.1671  -0.92661 -0.33686  1.05019]
 [ 0.6955   0.13139 -0.70641  0.35583]
 [ 0.       0.       0.       1.     ]]","[[ 0.69883    -0.35233     0.6225     -0.12775166]
 [-0.1671     -0.92661    -0.33686     1.04872634]
 [ 0.6955      0.13139    -0.70641     0.3408372 ]
 [ 0.          0.          0.          1.        ]]"
3985,2026-08-04 13:24:02.374995-07:00,2026-08-04 13:24:02.383971-07:00,0 days 00:00:00.008976,"[[ 0.423192   -0.44076714  0.79160145  0.13488   ]
 [ 0.69107751  0.7220457   0.03258654  0.31816   ]
 [-0.5859355   0.5332676   0.61016822 -1.79036   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.69616 -0.35154  0.62592 -0.12599]
 [-0.17041 -0.9279  -0.33161  1.05024]
 [ 0.69737  0.12419 -0.70587  0.35588]
 [ 0.       0.       0.       1.     ]]","[[ 0.69616    -0.35154     0.62592    -0.12766702]
 [-0.17041    -0.9279     -0.33161     1.04886657]
 [ 0.69737     0.12419    -0.70587     0.34087128]
 [ 0.          0.          0.          1.        ]]"
3986,2026-08-04 13:24:02.406938-07:00,2026-08-04 13:24:02.383971-07:00,0 days 00:00:00.022967,"[[ 0.423192   -0.44076714  0.79160145  0.13488   ]
 [ 0.69107751  0.7220457   0.03258654  0.31816   ]
 [-0.5859355   0.5332676   0.61016822 -1.79036   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.69616 -0.35154  0.62592 -0.12599]
 [-0.17041 -0.9279  -0.33161  1.05024]
 [ 0.69737  0.12419 -0.70587  0.35588]
 [ 0.       0.       0.       1.     ]]","[[ 0.69616    -0.35154     0.62592    -0.12766702]
 [-0.17041    -0.9279     -0.33161     1.04886657]
 [ 0.69737     0.12419    -0.70587     0.34087128]
 [ 0.          0.          0.          1.        ]]"
3987,2026-08-04 13:24:02.440847-07:00,2026-08-04 13:24:02.443844-07:00,0 days 00:00:00.002997,"[[ 0.43133355 -0.44392523  0.78541821  0.13463   ]
 [ 0.68903411  0.724072    0.03085018  0.31806   ]
 [-0.58239451  0.52787322  0.61819617 -1.79019   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.69265 -0.35059  0.63033 -0.12596]
 [-0.1751  -0.92951 -0.32458  1.0503 ]
 [ 0.69969  0.11445 -0.70522  0.35595]
 [ 0.       0.       0.       1.     ]]","[[ 0.69265    -0.35059     0.63033    -0.12755291]
 [-0.1751     -0.92951    -0.32458     1.04905034]
 [ 0.69969     0.11445    -0.70522     0.34092133]
 [ 0.          0.          0.          1.        ]]"
3988,2026-08-04 13:24:02.472733-07:00,2026-08-04 13:24:02.443844-07:00,0 days 00:00:00.028889,"[[ 0.43133355 -0.44392523  0.78541821  0.13463   ]
 [ 0.68903411  0.724072    0.03085018  0.31806   ]
 [-0.58239451  0.52787322  0.61819617 -1.79019   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.69265 -0.35059  0.63033 -0.12596]
 [-0.1751  -0.92951 -0.32458  1.0503 ]
 [ 0.69969  0.11445 -0.70522  0.35595]
 [ 0.       0.       0.       1.     ]]","[[ 0.69265    -0.35059     0.63033    -0.12755291]
 [-0.1751     -0.92951    -0.32458     1.04905034]
 [ 0.69969     0.11445    -0.70522     0.34092133]
 [ 0.          0.          0.          1.        ]]"
3989,2026-08-04 13:24:02.506670-07:00,2026-08-04 13:24:02.503652-07:00,0 days 00:00:00.003018,"[[ 0.44123086 -0.44871065  0.7771577   0.1344    ]
 [ 0.68703944  0.72603606  0.02912807  0.31797   ]
 [-0.57731459  0.52108579  0.62863143 -1.79004   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.68727 -0.35022  0.63639 -0.12592]
 [-0.18509 -0.93161 -0.3128   1.05041]
 [ 0.70242  0.09719 -0.70509  0.35605]
 [ 0.       0.       0.       1.     ]]","[[ 0.68727    -0.35022     0.63639    -0.12739098]
 [-0.18509    -0.93161    -0.3128      1.04939203]
 [ 0.70242     0.09719    -0.70509     0.34099151]
 [ 0.          0.          0.          1.        ]]"
3990,2026-08-04 13:24:02.541576-07:00,2026-08-04 13:24:02.563171-07:00,0 days 00:00:00.021595,"[[ 0.45075396 -0.45393978  0.76860884  0.13415   ]
 [ 0.68526322  0.7277594   0.02793856  0.31775   ]
 [-0.57204474  0.51410595  0.63910867 -1.78995   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.68178 -0.35062  0.64206 -0.12587]
 [-0.19735 -0.93327 -0.30009  1.05051]
 [ 0.70444  0.07788 -0.70548  0.35617]
 [ 0.       0.       0.       1.     ]]","[[ 0.68178    -0.35062     0.64206    -0.12722169]
 [-0.19735    -0.93327    -0.30009     1.04975889]
 [ 0.70444     0.07788    -0.70548     0.34108458]
 [ 0.          0.          0.          1.        ]]"
3991,2026-08-04 13:24:02.575139-07:00,2026-08-04 13:24:02.563171-07:00,0 days 00:00:00.011968,"[[ 0.45075396 -0.45393978  0.76860884  0.13415   ]
 [ 0.68526322  0.7277594   0.02793856  0.31775   ]
 [-0.57204474  0.51410595  0.63910867 -1.78995   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.68178 -0.35062  0.64206 -0.12587]
 [-0.19735 -0.93327 -0.30009  1.05051]
 [ 0.70444  0.07788 -0.70548  0.35617]
 [ 0.       0.       0.       1.     ]]","[[ 0.68178    -0.35062     0.64206    -0.12722169]
 [-0.19735    -0.93327    -0.30009     1.04975889]
 [ 0.70444     0.07788    -0.70548     0.34108458]
 [ 0.          0.          0.          1.        ]]"
3992,2026-08-04 13:24:02.606057-07:00,2026-08-04 13:24:02.623010-07:00,0 days 00:00:00.016953,"[[ 0.47118142 -0.46514065  0.74942127  0.13378   ]
 [ 0.68253968  0.73044669  0.0242326   0.31772   ]
 [-0.55868385  0.5000918   0.66164986 -1.78973   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.67758 -0.35098  0.6463  -0.12584]
 [-0.20699 -0.93427 -0.29035  1.05059]
 [ 0.70572  0.06296 -0.70569  0.35625]
 [ 0.       0.       0.       1.     ]]","[[ 0.67758    -0.35098     0.6463     -0.12710141]
 [-0.20699    -0.93427    -0.29035     1.05004619]
 [ 0.70572     0.06296    -0.70569     0.34114789]
 [ 0.          0.          0.          1.        ]]"
3993,2026-08-04 13:24:02.640963-07:00,2026-08-04 13:24:02.623010-07:00,0 days 00:00:00.017953,"[[ 0.47118142 -0.46514065  0.74942127  0.13378   ]
 [ 0.68253968  0.73044669  0.0242326   0.31772   ]
 [-0.55868385  0.5000918   0.66164986 -1.78973   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.67758 -0.35098  0.6463  -0.12584]
 [-0.20699 -0.93427 -0.29035  1.05059]
 [ 0.70572  0.06296 -0.70569  0.35625]
 [ 0.       0.       0.       1.     ]]","[[ 0.67758    -0.35098     0.6463     -0.12710141]
 [-0.20699    -0.93427    -0.29035     1.05004619]
 [ 0.70572     0.06296    -0.70569     0.34114789]
 [ 0.          0.          0.          1.        ]]"
