frame_number,video_timestamp,matched_timestamp,time_difference,NDI Transform,SI Transform
275,2026-07-27 11:03:10.838844-07:00,,,,
276,2026-07-27 11:03:10.871756-07:00,,,,
277,2026-07-27 11:03:10.905665-07:00,,,,
278,2026-07-27 11:03:10.940574-07:00,,,,
279,2026-07-27 11:03:10.973540-07:00,,,,
280,2026-07-27 11:03:11.005401-07:00,,,,
281,2026-07-27 11:03:11.039307-07:00,,,,
282,2026-07-27 11:03:11.072219-07:00,,,,
283,2026-07-27 11:03:11.105164-07:00,,,,
284,2026-07-27 11:03:11.138044-07:00,,,,
285,2026-07-27 11:03:11.170957-07:00,,,,
286,2026-07-27 11:03:11.205869-07:00,,,,
287,2026-07-27 11:03:11.237777-07:00,,,,
288,2026-07-27 11:03:11.268693-07:00,,,,
289,2026-07-27 11:03:11.304598-07:00,,,,
290,2026-07-27 11:03:11.345488-07:00,,,,
291,2026-07-27 11:03:11.371419-07:00,,,,
292,2026-07-27 11:03:11.405358-07:00,,,,
293,2026-07-27 11:03:11.439238-07:00,,,,
294,2026-07-27 11:03:11.471157-07:00,,,,
295,2026-07-27 11:03:11.505068-07:00,,,,
296,2026-07-27 11:03:11.537980-07:00,,,,
297,2026-07-27 11:03:11.572957-07:00,,,,
298,2026-07-27 11:03:11.604871-07:00,,,,
299,2026-07-27 11:03:11.638752-07:00,,,,
300,2026-07-27 11:03:11.670668-07:00,,,,
301,2026-07-27 11:03:11.705574-07:00,,,,
302,2026-07-27 11:03:11.738486-07:00,,,,
303,2026-07-27 11:03:11.773418-07:00,,,,
304,2026-07-27 11:03:11.806311-07:00,,,,
305,2026-07-27 11:03:11.840213-07:00,,,,
306,2026-07-27 11:03:11.873126-07:00,,,,
307,2026-07-27 11:03:11.906038-07:00,,,,
308,2026-07-27 11:03:11.949920-07:00,,,,
309,2026-07-27 11:03:11.980837-07:00,,,,
310,2026-07-27 11:03:12.006768-07:00,,,,
311,2026-07-27 11:03:12.038683-07:00,,,,
312,2026-07-27 11:03:12.068603-07:00,,,,
313,2026-07-27 11:03:12.104507-07:00,,,,
314,2026-07-27 11:03:12.141408-07:00,,,,
315,2026-07-27 11:03:12.174320-07:00,,,,
316,2026-07-27 11:03:12.205242-07:00,,,,
317,2026-07-27 11:03:12.244134-07:00,,,,
318,2026-07-27 11:03:12.275051-07:00,,,,
319,2026-07-27 11:03:12.306965-07:00,,,,
320,2026-07-27 11:03:12.349361-07:00,,,,
321,2026-07-27 11:03:12.374293-07:00,,,,
322,2026-07-27 11:03:12.406208-07:00,,,,
323,2026-07-27 11:03:12.439120-07:00,,,,
324,2026-07-27 11:03:12.469040-07:00,,,,
325,2026-07-27 11:03:12.506947-07:00,,,,
326,2026-07-27 11:03:12.539851-07:00,,,,
327,2026-07-27 11:03:12.572763-07:00,,,,
328,2026-07-27 11:03:12.605675-07:00,,,,
329,2026-07-27 11:03:12.639584-07:00,,,,
330,2026-07-27 11:03:12.673494-07:00,,,,
331,2026-07-27 11:03:12.707402-07:00,,,,
332,2026-07-27 11:03:12.739318-07:00,,,,
333,2026-07-27 11:03:12.779216-07:00,,,,
334,2026-07-27 11:03:12.808138-07:00,,,,
335,2026-07-27 11:03:12.841051-07:00,,,,
336,2026-07-27 11:03:12.871995-07:00,,,,
337,2026-07-27 11:03:12.907871-07:00,,,,
338,2026-07-27 11:03:12.939785-07:00,,,,
339,2026-07-27 11:03:12.979679-07:00,,,,
340,2026-07-27 11:03:13.009600-07:00,,,,
341,2026-07-27 11:03:13.043509-07:00,,,,
342,2026-07-27 11:03:13.074425-07:00,,,,
343,2026-07-27 11:03:13.107338-07:00,,,,
344,2026-07-27 11:03:13.140249-07:00,,,,
345,2026-07-27 11:03:13.173162-07:00,,,,
346,2026-07-27 11:03:13.212057-07:00,,,,
347,2026-07-27 11:03:13.241978-07:00,,,,
348,2026-07-27 11:03:13.271901-07:00,,,,
349,2026-07-27 11:03:13.306805-07:00,,,,
350,2026-07-27 11:03:13.349689-07:00,,,,
351,2026-07-27 11:03:13.374622-07:00,,,,
