timestamp,Transforms
2026-07-18 20:50:40.162414-07:00,"[[-0.21945 -0.7889   0.57401  0.02854]
 [-0.95711  0.28815  0.0301   0.90075]
 [-0.18915 -0.54278 -0.8183   0.27185]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.175125-07:00,"[[-0.22035 -0.78557  0.57821  0.02849]
 [-0.95817  0.28531  0.02249  0.90054]
 [-0.18263 -0.54907 -0.81558  0.2717 ]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.195473-07:00,"[[-0.21988 -0.7829   0.582    0.02844]
 [-0.95968  0.28071  0.01504  0.90032]
 [-0.17515 -0.55522 -0.81305  0.27157]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.210029-07:00,"[[-0.21921 -0.78075  0.58512  0.02838]
 [-0.96134  0.27527  0.00714  0.9001 ]
 [-0.16664 -0.56094 -0.81091  0.27142]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.229120-07:00,"[[-0.21753 -0.77895  0.58815  0.02832]
 [-0.96336  0.26821 -0.00109  0.89987]
 [-0.1569  -0.56684 -0.80875  0.27127]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.240267-07:00,"[[-0.21527 -0.77769  0.59065  0.02826]
 [-0.96559  0.25988 -0.00974  0.89963]
 [-0.14593 -0.57242 -0.80687  0.27113]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.262205-07:00,"[[-0.21241 -0.77671  0.59297  0.02821]
 [-0.96795  0.25047 -0.01865  0.89938]
 [-0.13403 -0.57792 -0.80501  0.27099]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.274014-07:00,"[[-0.2088  -0.77598  0.59519  0.02815]
 [-0.97028  0.2405  -0.02684  0.89915]
 [-0.12232 -0.5831  -0.80314  0.27085]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.295199-07:00,"[[-0.20548 -0.77537  0.59714  0.02808]
 [-0.97233  0.23106 -0.03456  0.89893]
 [-0.11118 -0.58772 -0.80139  0.27071]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.306412-07:00,"[[-0.20202 -0.77429  0.59972  0.02803]
 [-0.97416  0.222   -0.04153  0.89872]
 [-0.10098 -0.59261 -0.79913  0.27058]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.328288-07:00,"[[-0.1981  -0.77329  0.60231  0.02798]
 [-0.97589  0.21307 -0.0474   0.89853]
 [-0.09168 -0.59717 -0.79686  0.27045]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.339483-07:00,"[[-0.19357 -0.77212  0.60528  0.02794]
 [-0.97754  0.20423 -0.05209  0.89836]
 [-0.08339 -0.60177 -0.79431  0.27034]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.360423-07:00,"[[-0.18812 -0.77115  0.60822  0.0279 ]
 [-0.97923  0.19499 -0.05565  0.8982 ]
 [-0.07568 -0.60606 -0.79181  0.27022]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.373157-07:00,"[[-0.18279 -0.7704   0.61079  0.02786]
 [-0.9808   0.18586 -0.05908  0.89805]
 [-0.068   -0.60986 -0.78958  0.27011]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.393479-07:00,"[[-0.17564 -0.77016  0.6132   0.02784]
 [-0.98261  0.17528 -0.06131  0.8979 ]
 [-0.06026 -0.6133  -0.78755  0.26999]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.405615-07:00,"[[-0.16787 -0.77047  0.61497  0.02781]
 [-0.98445  0.16378 -0.06354  0.89776]
 [-0.05176 -0.61608 -0.78599  0.26987]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.426712-07:00,"[[-0.16068 -0.77105  0.61617  0.02778]
 [-0.98606  0.15276 -0.06598  0.89762]
 [-0.04325 -0.61818 -0.78484  0.26976]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.438284-07:00,"[[-0.15485 -0.77131  0.61733  0.02776]
 [-0.98729  0.1434  -0.06847  0.89748]
 [-0.03571 -0.62009 -0.78372  0.26964]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.460173-07:00,"[[-0.15045 -0.77119  0.61856  0.02776]
 [-0.98819  0.13581 -0.07103  0.89733]
 [-0.02923 -0.62194 -0.78252  0.26953]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.471351-07:00,"[[-0.14703 -0.77086  0.6198   0.02777]
 [-0.98884  0.1297  -0.07326  0.89719]
 [-0.02392 -0.62366 -0.78133  0.26942]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.493224-07:00,"[[-0.14288 -0.77064  0.62105  0.02779]
 [-0.98957  0.12292 -0.07515  0.89706]
 [-0.01842 -0.62531 -0.78016  0.26933]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.504961-07:00,"[[-0.13691 -0.771    0.62194  0.02784]
 [-0.99052  0.11393 -0.07682  0.89694]
 [-0.01162 -0.62656 -0.77929  0.26923]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.526346-07:00,"[[-0.1281  -0.77173  0.62292  0.0279 ]
 [-0.99176  0.10156 -0.07813  0.89682]
 [-0.00297 -0.62779 -0.77838  0.26914]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.537607-07:00,"[[-0.11661 -0.7726   0.6241   0.028  ]
 [-0.99315  0.08617 -0.07889  0.89671]
 [ 0.00717 -0.62902 -0.77736  0.26906]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.559865-07:00,"[[-0.10494 -0.77352  0.62502  0.0281 ]
 [-0.99433  0.07062 -0.07955  0.8966 ]
 [ 0.01739 -0.62982 -0.77655  0.26899]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.570579-07:00,"[[-0.09277 -0.7743   0.62598  0.02824]
 [-0.9953   0.05464 -0.07991  0.8965 ]
 [ 0.02767 -0.63046 -0.77573  0.26893]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.592065-07:00,"[[-0.0826  -0.77479  0.62679  0.02838]
 [-0.99594  0.04163 -0.07979  0.89639]
 [ 0.03573 -0.63084 -0.77509  0.26887]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.604193-07:00,"[[-0.07417 -0.7755   0.62698  0.02853]
 [-0.99634  0.03082 -0.07975  0.89629]
 [ 0.04252 -0.6306  -0.77495  0.2688 ]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.625123-07:00,"[[-0.06801 -0.77602  0.62704  0.02871]
 [-0.99656  0.02301 -0.07961  0.89619]
 [ 0.04735 -0.63029 -0.77491  0.26875]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.636723-07:00,"[[-0.06226 -0.77665  0.62685  0.02891]
 [-0.99671  0.01577 -0.07945  0.8961 ]
 [ 0.05182 -0.62974 -0.77508  0.26869]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.658214-07:00,"[[-0.05721 -0.77723  0.62661  0.02912]
 [-0.9968   0.00942 -0.07932  0.89601]
 [ 0.05575 -0.62914 -0.77529  0.26865]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.669388-07:00,"[[-0.05301 -0.778    0.62603  0.02935]
 [-0.99683  0.00401 -0.07942  0.89591]
 [ 0.05928 -0.62825 -0.77575  0.26861]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.690261-07:00,"[[-5.0480e-02 -7.7874e-01  6.2531e-01  2.9600e-02]
 [-9.9680e-01  4.0000e-04 -7.9970e-02  8.9580e-01]
 [ 6.2030e-02 -6.2735e-01 -7.7627e-01  2.6857e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:50:40.702558-07:00,"[[-0.04866 -0.77934  0.6247   0.02987]
 [-0.99677 -0.00209 -0.08026  0.89568]
 [ 0.06385 -0.62659 -0.77673  0.26853]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.723272-07:00,"[[-0.04622 -0.78006  0.624    0.03013]
 [-0.99674 -0.0053  -0.08046  0.89556]
 [ 0.06608 -0.62568 -0.77727  0.2685 ]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.736104-07:00,"[[-0.04354 -0.78086  0.62319  0.03041]
 [-0.9967  -0.00886 -0.08074  0.89545]
 [ 0.06857 -0.62465 -0.77789  0.26846]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.756412-07:00,"[[-0.04069 -0.78173  0.62229  0.03069]
 [-0.99664 -0.01258 -0.08098  0.89535]
 [ 0.07113 -0.62349 -0.77859  0.26841]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.768614-07:00,"[[-0.03789 -0.78268  0.62128  0.03097]
 [-0.99654 -0.01645 -0.0815   0.89524]
 [ 0.07401 -0.62221 -0.77934  0.26836]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.789494-07:00,"[[-0.03353 -0.78354  0.62044  0.03125]
 [-0.99638 -0.02228 -0.08199  0.89513]
 [ 0.07806 -0.62095 -0.77996  0.26831]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.801621-07:00,"[[-0.02807 -0.78468  0.61927  0.03152]
 [-0.99613 -0.02965 -0.08272  0.89502]
 [ 0.08327 -0.61919 -0.78081  0.26826]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.822601-07:00,"[[-0.02186 -0.78555  0.61841  0.03181]
 [-0.99582 -0.03774 -0.08314  0.89492]
 [ 0.08865 -0.61765 -0.78144  0.2682 ]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.834394-07:00,"[[-0.01631 -0.78627  0.61767  0.03208]
 [-0.99553 -0.04471 -0.08319  0.89482]
 [ 0.09303 -0.61627 -0.78202  0.26814]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.855629-07:00,"[[-0.01205 -0.78678  0.61712  0.03235]
 [-0.99528 -0.04999 -0.08317  0.89472]
 [ 0.09629 -0.61521 -0.78246  0.26808]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.868408-07:00,"[[-0.00708 -0.78693  0.61701  0.03261]
 [-0.99501 -0.05589 -0.0827   0.89462]
 [ 0.09957 -0.61451 -0.7826   0.26801]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.889259-07:00,"[[-1.4000e-04 -7.8667e-01  6.1737e-01  3.2860e-02]
 [-9.9465e-01 -6.3670e-02 -8.1360e-02  8.9455e-01]
 [ 1.0331e-01 -6.1408e-01 -7.8246e-01  2.6794e-01]
 [ 0.0000e+00  0.0000e+00  0.0000e+00  1.0000e+00]]"
2026-07-18 20:50:40.900437-07:00,"[[ 0.00842 -0.78548  0.61883  0.03312]
 [-0.99424 -0.07273 -0.07878  0.89451]
 [ 0.10689 -0.6146  -0.78156  0.26787]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.922348-07:00,"[[ 0.01838 -0.78362  0.62096  0.03337]
 [-0.99388 -0.08198 -0.07404  0.89449]
 [ 0.10893 -0.6158  -0.78034  0.26782]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.933492-07:00,"[[ 0.02867 -0.78116  0.62367  0.03363]
 [-0.99353 -0.09089 -0.06817  0.89448]
 [ 0.10994 -0.61768 -0.77871  0.26776]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.955353-07:00,"[[ 0.03797 -0.77915  0.62569  0.03385]
 [-0.99307 -0.09909 -0.06313  0.89448]
 [ 0.11119 -0.61896 -0.77752  0.26772]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.967093-07:00,"[[ 0.04768 -0.77668  0.62809  0.03408]
 [-0.99277 -0.10622 -0.05599  0.89452]
 [ 0.1102  -0.62087 -0.77613  0.26769]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.988436-07:00,"[[ 0.05554 -0.77466  0.62993  0.03429]
 [-0.99256 -0.11132 -0.04939  0.89455]
 [ 0.10839 -0.6225  -0.77508  0.26768]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:40.999688-07:00,"[[ 0.05959 -0.77437  0.62993  0.03445]
 [-0.99238 -0.11411 -0.0464   0.89455]
 [ 0.10781 -0.62236 -0.77527  0.26764]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.021954-07:00,"[[ 0.06381 -0.77396  0.63001  0.0346 ]
 [-0.99234 -0.11611 -0.04213  0.89455]
 [ 0.10576 -0.62249 -0.77545  0.26759]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.032763-07:00,"[[ 0.06729 -0.77367  0.63     0.03474]
 [-0.99226 -0.11796 -0.03889  0.89456]
 [ 0.1044  -0.62251 -0.77562  0.26754]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.053576-07:00,"[[ 0.06981 -0.77378  0.6296   0.03487]
 [-0.99213 -0.11962 -0.03702  0.89455]
 [ 0.10396 -0.62206 -0.77604  0.26746]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.065273-07:00,"[[ 0.07162 -0.77426  0.6288   0.035  ]
 [-0.99203 -0.12079 -0.03574  0.89454]
 [ 0.10363 -0.62123 -0.77675  0.26736]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.086678-07:00,"[[ 0.07373 -0.7747   0.62802  0.03512]
 [-0.99202 -0.12157 -0.03351  0.89454]
 [ 0.10231 -0.62054 -0.77747  0.26724]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.099382-07:00,"[[ 0.07409 -0.7763   0.626    0.03525]
 [-0.99203 -0.12151 -0.03328  0.89452]
 [ 0.1019  -0.61854 -0.77912  0.26706]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.119790-07:00,"[[ 0.07503 -0.77775  0.62408  0.03537]
 [-0.99199 -0.12199 -0.03277  0.89452]
 [ 0.10162 -0.61662 -0.78067  0.26689]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.131462-07:00,"[[ 0.07898 -0.77906  0.62195  0.0355 ]
 [-0.99134 -0.12703 -0.03323  0.89452]
 [ 0.1049  -0.61394 -0.78235  0.26672]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.152820-07:00,"[[ 0.08679 -0.78001  0.61973  0.03563]
 [-0.98986 -0.13776 -0.03477  0.8945 ]
 [ 0.11249 -0.61042 -0.78405  0.26655]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.164643-07:00,"[[ 0.09794 -0.78078  0.61708  0.03574]
 [-0.98745 -0.15342 -0.03739  0.89447]
 [ 0.12387 -0.60568 -0.78601  0.26642]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.185913-07:00,"[[ 0.10943 -0.78147  0.61427  0.03585]
 [-0.9847  -0.16954 -0.04026  0.89444]
 [ 0.13561 -0.60047 -0.78807  0.26632]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.198120-07:00,"[[ 0.11957 -0.78319  0.61018  0.03592]
 [-0.98187 -0.18433 -0.04419  0.89438]
 [ 0.14708 -0.59384 -0.79103  0.26623]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.218542-07:00,"[[ 0.12622 -0.78571  0.60558  0.03596]
 [-0.9795  -0.19533 -0.04928  0.89432]
 [ 0.157   -0.58695 -0.79426  0.26616]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.230625-07:00,"[[ 0.13105 -0.78871  0.60064  0.03598]
 [-0.9773  -0.20452 -0.05532  0.89424]
 [ 0.16647 -0.57976 -0.7976   0.26611]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.252134-07:00,"[[ 0.1353  -0.79167  0.59578  0.03599]
 [-0.97521 -0.21267 -0.06112  0.89416]
 [ 0.17509 -0.57274 -0.80082  0.26608]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.263769-07:00,"[[ 0.14119 -0.79412  0.59114  0.03598]
 [-0.97282 -0.22198 -0.06585  0.8941 ]
 [ 0.18351 -0.56578 -0.80388  0.26606]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.285218-07:00,"[[ 0.14978 -0.79605  0.5864   0.03598]
 [-0.96982 -0.23371 -0.06955  0.89405]
 [ 0.19241 -0.55828 -0.80703  0.26605]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.296410-07:00,"[[ 0.15934 -0.7976   0.58176  0.03597]
 [-0.96664 -0.24575 -0.07217  0.89401]
 [ 0.20053 -0.55085 -0.81016  0.26605]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.322213-07:00,"[[ 0.16908 -0.7996   0.57624  0.03594]
 [-0.9636  -0.25697 -0.07382  0.89398]
 [ 0.2071  -0.54278 -0.81394  0.26604]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.333422-07:00,"[[ 0.17679 -0.80238  0.57003  0.03591]
 [-0.96131 -0.26507 -0.07498  0.89397]
 [ 0.21127 -0.53471 -0.8182   0.26602]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.354999-07:00,"[[ 0.18193 -0.8056   0.56384  0.03586]
 [-0.96004 -0.26953 -0.07533  0.89397]
 [ 0.21265 -0.52761 -0.82244  0.26599]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.367170-07:00,"[[ 0.1845  -0.80952  0.55735  0.03579]
 [-0.95955 -0.27106 -0.07605  0.89397]
 [ 0.21264 -0.52078 -0.82679  0.26596]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.379336-07:00,"[[ 0.1858  -0.81354  0.55103  0.03572]
 [-0.95949 -0.27109 -0.0767   0.89398]
 [ 0.21178 -0.51445 -0.83096  0.26594]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.400237-07:00,"[[ 0.18672 -0.81734  0.54506  0.03565]
 [-0.95938 -0.27113 -0.07792  0.89397]
 [ 0.21148 -0.50837 -0.83477  0.26591]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.412006-07:00,"[[ 0.18785 -0.82069  0.5396   0.0356 ]
 [-0.95892 -0.27214 -0.08007  0.89395]
 [ 0.21256 -0.5024  -0.8381   0.26591]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.433911-07:00,"[[ 0.18894 -0.82414  0.53395  0.03555]
 [-0.95801 -0.27411 -0.0841   0.89391]
 [ 0.21567 -0.49564 -0.84133  0.2659 ]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.445474-07:00,"[[ 0.18994 -0.8283   0.5271   0.03547]
 [-0.95654 -0.27712 -0.09078  0.89384]
 [ 0.22126 -0.48695 -0.84494  0.26588]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.467055-07:00,"[[ 0.19056 -0.83255  0.52014  0.03541]
 [-0.95476 -0.2804  -0.09902  0.89375]
 [ 0.22828 -0.47775 -0.84832  0.26587]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.478062-07:00,"[[ 0.19111 -0.83692  0.51288  0.03533]
 [-0.95315 -0.28305 -0.10672  0.89368]
 [ 0.23449 -0.46845 -0.8518   0.26585]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.499988-07:00,"[[ 0.19161 -0.84122  0.50561  0.03525]
 [-0.95135 -0.28583 -0.11502  0.8936 ]
 [ 0.24128 -0.45897 -0.85506  0.26582]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.511212-07:00,"[[ 0.19234 -0.84486  0.49922  0.03519]
 [-0.94996 -0.2879  -0.12123  0.89354]
 [ 0.24615 -0.45092 -0.85796  0.26581]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.533064-07:00,"[[ 0.19276 -0.84818  0.49339  0.03513]
 [-0.94861 -0.28968 -0.12736  0.89348]
 [ 0.25095 -0.44349 -0.86043  0.26579]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.544750-07:00,"[[ 0.19358 -0.85088  0.4884   0.03508]
 [-0.94736 -0.29153 -0.1324   0.89342]
 [ 0.25504 -0.43706 -0.86252  0.26577]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.565709-07:00,"[[ 0.19477 -0.85287  0.48443  0.03504]
 [-0.94626 -0.29339 -0.13607  0.89337]
 [ 0.25818 -0.4319  -0.86418  0.26576]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.577614-07:00,"[[ 0.19582 -0.85444  0.48123  0.03503]
 [-0.94532 -0.295   -0.13912  0.89333]
 [ 0.26083 -0.42767 -0.86548  0.26575]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.598791-07:00,"[[ 0.19608 -0.85618  0.47802  0.03503]
 [-0.94477 -0.2955  -0.14173  0.89331]
 [ 0.2626  -0.42384 -0.86684  0.26574]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.611003-07:00,"[[ 0.19392 -0.85889  0.47402  0.03502]
 [-0.94471 -0.29374 -0.14576  0.89327]
 [ 0.26443 -0.41954 -0.86837  0.26573]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.631922-07:00,"[[ 0.18796 -0.86343  0.46814  0.03501]
 [-0.94525 -0.28849 -0.15256  0.89319]
 [ 0.26678 -0.41384 -0.87038  0.26571]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.644009-07:00,"[[ 0.17915 -0.86976  0.45981  0.03496]
 [-0.9461  -0.28049 -0.16195  0.89307]
 [ 0.26982 -0.40601 -0.87313  0.26565]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.664981-07:00,"[[ 0.16989 -0.87613  0.45115  0.03491]
 [-0.94705 -0.27173 -0.17105  0.89295]
 [ 0.27245 -0.3982  -0.8759   0.26557]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.676308-07:00,"[[ 0.16242 -0.88141  0.44355  0.03488]
 [-0.94737 -0.26498 -0.17966  0.89283]
 [ 0.27589 -0.39102 -0.87806  0.2655 ]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.697501-07:00,"[[ 0.15792 -0.8854   0.43718  0.03486]
 [-0.94736 -0.26073 -0.18583  0.89272]
 [ 0.27852 -0.38482 -0.87997  0.26543]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.710546-07:00,"[[ 0.15589 -0.88776  0.43311  0.03487]
 [-0.9471  -0.25887 -0.18972  0.89261]
 [ 0.28055 -0.38062 -0.88115  0.26535]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.730585-07:00,"[[ 0.15518 -0.88913  0.43055  0.0349 ]
 [-0.94683 -0.25821 -0.19196  0.89252]
 [ 0.28185 -0.37787 -0.88192  0.26528]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.743144-07:00,"[[ 0.15513 -0.88962  0.42954  0.03493]
 [-0.94671 -0.2581  -0.19265  0.89244]
 [ 0.28226 -0.37677 -0.88226  0.26521]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.763231-07:00,"[[ 0.1555  -0.88984  0.42897  0.03496]
 [-0.94658 -0.25841 -0.19292  0.89235]
 [ 0.28251 -0.37605 -0.88248  0.26512]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.775891-07:00,"[[ 0.15613 -0.88985  0.4287   0.03497]
 [-0.94634 -0.2591  -0.19317  0.89225]
 [ 0.28297 -0.37553 -0.88256  0.26502]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.796888-07:00,"[[ 0.15752 -0.88974  0.42842  0.035  ]
 [-0.94594 -0.26051 -0.19322  0.89214]
 [ 0.28353 -0.37482 -0.88268  0.26492]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.812621-07:00,"[[ 0.16007 -0.88943  0.42813  0.03502]
 [-0.94514 -0.26321 -0.19345  0.89202]
 [ 0.28475 -0.37368 -0.88277  0.26482]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.829899-07:00,"[[ 0.16368 -0.88889  0.42789  0.03504]
 [-0.94405 -0.26702 -0.19357  0.89189]
 [ 0.28632 -0.37226 -0.88286  0.26472]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.841058-07:00,"[[ 0.16784 -0.88813  0.42785  0.03505]
 [-0.94272 -0.27151 -0.19379  0.89176]
 [ 0.28828 -0.37082 -0.88283  0.26463]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.863035-07:00,"[[ 0.17264 -0.88716  0.42794  0.03507]
 [-0.94122 -0.27666 -0.19383  0.89161]
 [ 0.29036 -0.36933 -0.88278  0.26454]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.874675-07:00,"[[ 0.17894 -0.88591  0.42795  0.03508]
 [-0.93937 -0.28316 -0.1934   0.89147]
 [ 0.29252 -0.36739 -0.88287  0.26447]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.899232-07:00,"[[ 0.18593 -0.88445  0.428    0.03512]
 [-0.93722 -0.29044 -0.19304  0.89132]
 [ 0.29504 -0.36524 -0.88292  0.26441]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.912388-07:00,"[[ 0.19392 -0.8828   0.42785  0.03516]
 [-0.93467 -0.29873 -0.19274  0.89115]
 [ 0.29796 -0.36252 -0.88306  0.26435]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.923523-07:00,"[[ 0.20132 -0.8814   0.42732  0.03523]
 [-0.93202 -0.30658 -0.19327  0.89097]
 [ 0.30135 -0.35937 -0.8832   0.26431]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.945390-07:00,"[[ 0.20755 -0.88068  0.42583  0.0353 ]
 [-0.9293  -0.31345 -0.19531  0.89077]
 [ 0.30548 -0.35519 -0.88347  0.26426]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.956567-07:00,"[[ 0.21144 -0.881    0.42325  0.03537]
 [-0.92703 -0.31798 -0.19877  0.89055]
 [ 0.3097  -0.35034 -0.88394  0.26421]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.978556-07:00,"[[ 0.21246 -0.88312  0.41829  0.03545]
 [-0.92532 -0.31941 -0.20436  0.89029]
 [ 0.31408 -0.34363 -0.88503  0.26415]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:41.990265-07:00,"[[ 0.21034 -0.88706  0.41094  0.03555]
 [-0.92462 -0.31704 -0.21109  0.89001]
 [ 0.31754 -0.33557 -0.88689  0.26409]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:42.011904-07:00,"[[ 0.20329 -0.89388  0.39957  0.0356 ]
 [-0.92475 -0.30939 -0.22164  0.88965]
 [ 0.32174 -0.32444 -0.88951  0.26401]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:42.022828-07:00,"[[ 0.19442 -0.90141  0.38686  0.03564]
 [-0.92552 -0.29924 -0.23211  0.88925]
 [ 0.32499 -0.31291 -0.89245  0.26395]
 [ 0.       0.       0.       1.     ]]"
2026-07-18 20:50:42.044647-07:00,"[[ 0.18734 -0.90757  0.3758   0.03568]
 [-0.92683 -0.29005 -0.23845  0.88889]
 [ 0.32541 -0.30363 -0.8955   0.26391]
 [ 0.       0.       0.       1.     ]]"
