timestamp,SI Transform,NDI Transform
2026-07-18 20:50:42.122560-07:00,"[[ 0.16417 -0.92222  0.35009  0.03609]
 [-0.93122 -0.26196 -0.25339  0.8871 ]
 [ 0.32539 -0.28441 -0.90179  0.26403]
 [ 0.       0.       0.       1.     ]]","[[ 8.49437052e-01  1.60913100e-03  5.27687507e-01 -5.48200000e-02]
 [-2.36203275e-01  8.95380401e-01  3.77494306e-01 -9.29000000e-03]
 [-4.71873614e-01 -4.45299168e-01  7.60949370e-01 -2.15441000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
2026-07-18 20:50:42.187774-07:00,"[[ 0.11826 -0.93685  0.32914  0.03632]
 [-0.93979 -0.21263 -0.26756  0.88569]
 [ 0.32064 -0.27768 -0.90558  0.26378]
 [ 0.       0.       0.       1.     ]]","[[ 0.85667827 -0.00519612  0.51582492 -0.05493   ]
 [-0.20645119  0.91292136  0.35206888 -0.01005   ]
 [-0.47273698 -0.40810243  0.78100715 -2.1552    ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:42.242225-07:00,"[[ 0.10646 -0.94328  0.31448  0.03649]
 [-0.93937 -0.1991  -0.27919  0.88457]
 [ 0.32596 -0.26569 -0.90728  0.26348]
 [ 0.       0.       0.       1.     ]]","[[ 0.85288718 -0.02530761  0.52148153 -0.05445   ]
 [-0.16974384  0.93111979  0.32280484 -0.01134   ]
 [-0.4937312  -0.36383438  0.78984432 -2.15743   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:42.253856-07:00,"[[ 0.10444 -0.94511  0.3096   0.03652]
 [-0.938   -0.19707 -0.28517  0.88416]
 [ 0.33053 -0.26062 -0.9071   0.2634 ]
 [ 0.       0.       0.       1.     ]]","[[ 0.85288718 -0.02530761  0.52148153 -0.05445   ]
 [-0.16974384  0.93111979  0.32280484 -0.01134   ]
 [-0.4937312  -0.36383438  0.78984432 -2.15743   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:42.312169-07:00,"[[ 0.08775 -0.95133  0.29541  0.03653]
 [-0.93602 -0.18022 -0.30232  0.8829 ]
 [ 0.34085 -0.24998 -0.90627  0.26316]
 [ 0.       0.       0.       1.     ]]","[[ 0.84841713 -0.03252874  0.52832778 -0.05419   ]
 [-0.15438485  0.93950709  0.30576421 -0.01197   ]
 [-0.50631382 -0.3409814   0.79207197 -2.1588    ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:42.369440-07:00,"[[ 0.04382 -0.95721  0.28605  0.03641]
 [-0.94151 -0.13533 -0.30863  0.88153]
 [ 0.33414 -0.25579 -0.90715  0.26275]
 [ 0.       0.       0.       1.     ]]","[[ 0.85184844 -0.02608124  0.5231386  -0.05412   ]
 [-0.13970694  0.95126392  0.27491621 -0.01274   ]
 [-0.50481303 -0.30727304  0.80668896 -2.15973   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:42.424005-07:00,"[[ 0.00199 -0.95958  0.28145  0.03621]
 [-0.94559 -0.09337 -0.31167  0.8806 ]
 [ 0.32535 -0.26551 -0.90755  0.26242]
 [ 0.       0.       0.       1.     ]]","[[ 0.85707858 -0.01419174  0.5149902  -0.05413   ]
 [-0.12569541  0.96365171  0.23574572 -0.0136    ]
 [-0.49961683 -0.26678452  0.8241414  -2.16057   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:42.436062-07:00,"[[-0.00946 -0.95975  0.28069  0.03613]
 [-0.94666 -0.08182 -0.31167  0.88028]
 [ 0.32209 -0.26867 -0.90779  0.2623 ]
 [ 0.       0.       0.       1.     ]]","[[ 0.85707858 -0.01419174  0.5149902  -0.05413   ]
 [-0.12569541  0.96365171  0.23574572 -0.0136    ]
 [-0.49961683 -0.26678452  0.8241414  -2.16057   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:42.490116-07:00,"[[-0.03549 -0.9589   0.2815   0.03583]
 [-0.94837 -0.05652 -0.31208  0.87932]
 [ 0.31517 -0.27805 -0.90739  0.2619 ]
 [ 0.       0.       0.       1.     ]]","[[ 0.86100266 -0.00715426  0.50855014 -0.05396   ]
 [-0.11479686  0.97136419  0.20802235 -0.01401   ]
 [-0.49547564 -0.23748775  0.83552586 -2.16155   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:42.556201-07:00,"[[-0.07837 -0.94815  0.308    0.03557]
 [-0.95259 -0.01989 -0.30362  0.8782 ]
 [ 0.294   -0.31719 -0.90164  0.26135]
 [ 0.       0.       0.       1.     ]]","[[ 0.87643986  0.01393821  0.48130956 -0.05367   ]
 [-0.10294913  0.98189142  0.15903054 -0.01451   ]
 [-0.47037713 -0.18893111  0.86200371 -2.16333   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:42.600346-07:00,"[[-0.11329 -0.93376  0.33949  0.03547]
 [-0.95321  0.00575 -0.30225  0.87725]
 [ 0.28028 -0.35784 -0.89073  0.26113]
 [ 0.       0.       0.       1.     ]]","[[ 0.88323615  0.05184761  0.46605335 -0.05396   ]
 [-0.12193668  0.98507327  0.12149937 -0.01547   ]
 [-0.45279725 -0.16414163  0.87637445 -2.16419   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:42.667201-07:00,"[[-0.19398 -0.91125  0.36331  0.03512]
 [-0.9464   0.07633 -0.31385  0.87578]
 [ 0.25826 -0.40472 -0.87722  0.2609 ]
 [ 0.       0.       0.       1.     ]]","[[ 0.88788662  0.08851465  0.45146707 -0.05427   ]
 [-0.13236913  0.98897203  0.06642846 -0.0166    ]
 [-0.44060841 -0.11874125  0.88981164 -2.16535   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:42.721147-07:00,"[[-0.24713 -0.89197  0.37856  0.03486]
 [-0.93762  0.12153 -0.32574  0.87456]
 [ 0.24455 -0.43545 -0.86636  0.26077]
 [ 0.       0.       0.       1.     ]]","[[ 0.88717492  0.12161067  0.44511965 -0.05455   ]
 [-0.14949195  0.98836857  0.02792361 -0.01756   ]
 [-0.43654646 -0.09131493  0.89503563 -2.1665    ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:42.732503-07:00,"[[-0.26448 -0.88474  0.38377  0.0348 ]
 [-0.93372  0.13537 -0.33142  0.87412]
 [ 0.24127 -0.44599 -0.86191  0.26074]
 [ 0.       0.       0.       1.     ]]","[[ 0.88717492  0.12161067  0.44511965 -0.05455   ]
 [-0.14949195  0.98836857  0.02792361 -0.01756   ]
 [-0.43654646 -0.09131493  0.89503563 -2.1665    ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:42.787183-07:00,"[[-0.30491 -0.86624  0.39581  0.03461]
 [-0.92306  0.16645 -0.34679  0.87281]
 [ 0.23452 -0.47109 -0.85034  0.26062]
 [ 0.       0.       0.       1.     ]]","[[ 0.88728271  0.15667926  0.43379834 -0.05489   ]
 [-0.16158183  0.9865216  -0.02581547 -0.01878   ]
 [-0.43199618 -0.04718831  0.90064009 -2.1678    ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:42.798331-07:00,"[[-0.31451 -0.86165  0.39831  0.03455]
 [-0.92017  0.17365 -0.35092  0.87236]
 [ 0.2332  -0.47688 -0.84747  0.26057]
 [ 0.       0.       0.       1.     ]]","[[ 0.88728271  0.15667926  0.43379834 -0.05489   ]
 [-0.16158183  0.9865216  -0.02581547 -0.01878   ]
 [-0.43199618 -0.04718831  0.90064009 -2.1678    ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:42.856395-07:00,"[[-0.34098 -0.85124  0.39891  0.03439]
 [-0.9118   0.1962  -0.36073  0.87097]
 [ 0.2288  -0.48673 -0.84306  0.26034]
 [ 0.       0.       0.       1.     ]]","[[ 0.88571962  0.18943902  0.42380846 -0.05514   ]
 [-0.16781574  0.98186775 -0.08816805 -0.02049   ]
 [-0.43282633  0.00697044  0.90145038 -2.17083   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:42.901136-07:00,"[[-0.37448 -0.84062  0.39131  0.03426]
 [-0.90042  0.22891 -0.36993  0.86954]
 [ 0.22139 -0.49088 -0.84263  0.26   ]
 [ 0.       0.       0.       1.     ]]","[[ 0.88828395  0.19578777  0.41547416 -0.05511   ]
 [-0.1575702   0.97959768 -0.12473979 -0.02143   ]
 [-0.43142005  0.045338    0.90101121 -2.1724    ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:42.967317-07:00,"[[-0.41723 -0.82758  0.37553  0.03422]
 [-0.88369  0.27299 -0.38021  0.86751]
 [ 0.21214 -0.49049 -0.84523  0.25949]
 [ 0.       0.       0.       1.     ]]","[[ 0.89030123  0.20064856  0.40878341 -0.05508   ]
 [-0.14671167  0.97621251 -0.15963967 -0.0225    ]
 [-0.43109094  0.0821541   0.89856068 -2.17407   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:43.022019-07:00,"[[-0.44431 -0.81815  0.36498  0.0344 ]
 [-0.8716   0.30058 -0.38726  0.86586]
 [ 0.20713 -0.49018 -0.84665  0.25913]
 [ 0.       0.       0.       1.     ]]","[[ 0.89144108  0.20410717  0.40456528 -0.05499   ]
 [-0.13714282  0.97246393 -0.1884297  -0.02364   ]
 [-0.43188499  0.11249075  0.89488613 -2.17588   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:43.033440-07:00,"[[-0.45135 -0.81547  0.36234  0.03449]
 [-0.86833  0.3078  -0.38892  0.86528]
 [ 0.20562 -0.49017 -0.84703  0.25902]
 [ 0.       0.       0.       1.     ]]","[[ 0.89144108  0.20410717  0.40456528 -0.05499   ]
 [-0.13714282  0.97246393 -0.1884297  -0.02364   ]
 [-0.43188499  0.11249075  0.89488613 -2.17588   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:43.087180-07:00,"[[-0.46798 -0.80858  0.35664  0.03496]
 [-0.85992  0.32358 -0.39476  0.86352]
 [ 0.20379 -0.49142 -0.84674  0.25875]
 [ 0.       0.       0.       1.     ]]","[[ 0.88981493  0.20864453  0.40582861 -0.05496   ]
 [-0.13294484  0.96929959 -0.20684286 -0.02488   ]
 [-0.43652613  0.13009904  0.89023546 -2.17749   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:43.099165-07:00,"[[-0.47439 -0.80559  0.35492  0.03517]
 [-0.85656  0.32939 -0.39725  0.86293]
 [ 0.20312 -0.49246 -0.8463   0.25867]
 [ 0.       0.       0.       1.     ]]","[[ 0.88981493  0.20864453  0.40582861 -0.05496   ]
 [-0.13294484  0.96929959 -0.20684286 -0.02488   ]
 [-0.43652613  0.13009904  0.89023546 -2.17749   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:43.154247-07:00,"[[-0.4924  -0.7967   0.35045  0.03595]
 [-0.84683  0.34552 -0.40435  0.86116]
 [ 0.20105 -0.49587 -0.8448   0.2585 ]
 [ 0.       0.       0.       1.     ]]","[[ 0.91113678  0.21448904  0.35188665 -0.05515   ]
 [-0.14972516  0.96782207 -0.20224446 -0.02783   ]
 [-0.38394288  0.13158609  0.91393269 -2.17953   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:43.210770-07:00,"[[-0.50345 -0.79062  0.34851  0.0373 ]
 [-0.84043  0.35448 -0.40991  0.85878]
 [ 0.20054 -0.49927 -0.84292  0.25836]
 [ 0.       0.       0.       1.     ]]","[[ 0.86746334  0.22932887  0.44149249 -0.05533   ]
 [-0.11878888  0.95722901 -0.26382157 -0.02966   ]
 [-0.48311132  0.17641114  0.8576028  -2.18231   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:43.265782-07:00,"[[-0.50903 -0.7924   0.33615  0.03843]
 [-0.83601  0.36218 -0.41221  0.85714]
 [ 0.20489 -0.49084 -0.84681  0.2581 ]
 [ 0.       0.       0.       1.     ]]","[[ 0.85941946  0.22957025  0.45683223 -0.0553    ]
 [-0.10910473  0.95528991 -0.27480421 -0.03143   ]
 [-0.49949409  0.18632953  0.84604194 -2.18386   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:43.315555-07:00,"[[-0.5002  -0.81094  0.3036   0.03925]
 [-0.83498  0.35883 -0.4172   0.85574]
 [ 0.22938 -0.46218 -0.85661  0.25753]
 [ 0.       0.       0.       1.     ]]","[[ 0.8520312   0.22603634  0.47217624 -0.05485   ]
 [-0.09925162  0.95536744 -0.2782484  -0.03307   ]
 [-0.51399605  0.19021207  0.83643734 -2.18525   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:43.381265-07:00,"[[-0.43414 -0.85985  0.26869  0.04029]
 [-0.85149  0.2943  -0.434    0.85399]
 [ 0.29409 -0.4172  -0.85992  0.25672]
 [ 0.       0.       0.       1.     ]]","[[ 0.83345976  0.19897089  0.51551471 -0.05397   ]
 [-0.07062724  0.9636293  -0.25774089 -0.03356   ]
 [-0.54804801  0.17840728  0.81719901 -2.18631   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:43.414380-07:00,"[[-0.40027 -0.87975  0.25655  0.04073]
 [-0.85873  0.26233 -0.4402   0.85322]
 [ 0.31996 -0.3965  -0.86047  0.25639]
 [ 0.       0.       0.       1.     ]]","[[ 0.97780538  0.12402277  0.1688638  -0.05174   ]
 [-0.10022917  0.98466173 -0.14281246 -0.03274   ]
 [-0.18398572  0.12271771  0.97523824 -2.18748   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:43.425519-07:00,"[[-0.38225 -0.88889  0.25251  0.04094]
 [-0.86273  0.24541 -0.44212  0.85286]
 [ 0.33102 -0.38685 -0.86068  0.25626]
 [ 0.       0.       0.       1.     ]]","[[ 0.97780538  0.12402277  0.1688638  -0.05174   ]
 [-0.10022917  0.98466173 -0.14281246 -0.03274   ]
 [-0.18398572  0.12271771  0.97523824 -2.18748   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:43.479516-07:00,"[[-0.31262 -0.91817  0.24339  0.04139]
 [-0.87855  0.18207 -0.44159  0.85199]
 [ 0.36114 -0.35188 -0.86358  0.25598]
 [ 0.       0.       0.       1.     ]]","[[ 0.95918616  0.10691118  0.26178601 -0.05115   ]
 [-0.08334324  0.99153463 -0.09956396 -0.03264   ]
 [-0.27021439  0.07368227  0.95997662 -2.18876   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:43.546180-07:00,"[[-0.21876 -0.94565  0.24061  0.04177]
 [-0.89827  0.09886 -0.42819  0.85118]
 [ 0.38113 -0.3098  -0.87107  0.2559 ]
 [ 0.       0.       0.       1.     ]]","[[ 0.92472258  0.08271149  0.37154672 -0.05065   ]
 [-0.0726825   0.99651441 -0.04094249 -0.03219   ]
 [-0.37363808  0.0108555   0.92751105 -2.18959   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:43.591502-07:00,"[[-0.16052 -0.95727  0.24057  0.04198]
 [-0.90447  0.04507 -0.42415  0.85069]
 [ 0.39518 -0.28568 -0.87305  0.2559 ]
 [ 0.       0.       0.       1.     ]]","[[ 0.85827413  0.04381995  0.51131725 -0.04994   ]
 [-0.0875409   0.99424612  0.06173519 -0.03152   ]
 [-0.50566997 -0.09774689  0.85717176 -2.19106   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:43.656608-07:00,"[[-0.07822 -0.96724  0.24153  0.04217]
 [-0.90841 -0.03066 -0.41696  0.85033]
 [ 0.4107  -0.25203 -0.87625  0.25577]
 [ 0.       0.       0.       1.     ]]","[[ 0.81842204  0.02385218  0.57412232 -0.04949   ]
 [-0.10813914  0.9876789   0.11312078 -0.03114   ]
 [-0.56435032 -0.15466563  0.81091754 -2.19168   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:43.710666-07:00,"[[-0.00559 -0.96936  0.24557  0.04224]
 [-0.90591 -0.09907 -0.41171  0.8502 ]
 [ 0.42343 -0.22477 -0.87761  0.25566]
 [ 0.       0.       0.       1.     ]]","[[ 0.7657918  -0.01052694  0.64300241 -0.04899   ]
 [-0.13673218  0.97433921  0.17879435 -0.03024   ]
 [-0.62838461 -0.22483836  0.74470161 -2.19191   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:43.755833-07:00,"[[ 0.07388 -0.96515  0.25106  0.04229]
 [-0.89713 -0.17427 -0.40595  0.85015]
 [ 0.43555 -0.19524 -0.87874  0.25559]
 [ 0.       0.       0.       1.     ]]","[[ 0.72987869 -0.04927048  0.68179874 -0.04851   ]
 [-0.17007285  0.95294735  0.25093141 -0.0291    ]
 [-0.66208181 -0.29910495  0.68715639 -2.19221   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:43.822637-07:00,"[[ 0.14809 -0.9557   0.25439  0.04234]
 [-0.88585 -0.24255 -0.39552  0.85018]
 [ 0.4397  -0.16678 -0.88252  0.25544]
 [ 0.       0.       0.       1.     ]]","[[ 0.72600768 -0.07579246  0.68349715 -0.0483    ]
 [-0.18918346  0.93354574  0.30447    -0.02817   ]
 [-0.66115238 -0.35035391  0.66342269 -2.19233   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:43.876482-07:00,"[[ 0.18119 -0.9512   0.24979  0.04239]
 [-0.88417 -0.26876 -0.38211  0.85016]
 [ 0.43059 -0.15162 -0.88972  0.25523]
 [ 0.       0.       0.       1.     ]]","[[ 0.73246689 -0.09471535  0.67418192 -0.04825   ]
 [-0.19832353  0.91764086  0.3443879  -0.02747   ]
 [-0.6512757  -0.38595888  0.65335726 -2.19216   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:43.920752-07:00,"[[ 0.20611 -0.94917  0.23789  0.0424 ]
 [-0.88449 -0.2847  -0.36963  0.85001]
 [ 0.41857 -0.13423 -0.89821  0.25493]
 [ 0.       0.       0.       1.     ]]","[[ 0.74823621 -0.10846539  0.65450579 -0.04826   ]
 [-0.19904366  0.90439564  0.37742569 -0.02694   ]
 [-0.6328698  -0.4126788   0.65511222 -2.19183   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:43.986890-07:00,"[[ 0.23942 -0.94527  0.2217   0.04235]
 [-0.87952 -0.30787 -0.36285  0.84959]
 [ 0.41124 -0.10812 -0.90509  0.25457]
 [ 0.       0.       0.       1.     ]]","[[ 0.75702229 -0.1273448   0.64085923 -0.04815   ]
 [-0.19635875  0.89114413  0.40902981 -0.02644   ]
 [-0.62318576 -0.435483    0.6496107  -2.19201   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:44.041456-07:00,"[[ 0.25478 -0.94449  0.20743  0.04223]
 [-0.87375 -0.31676 -0.36909  0.84911]
 [ 0.41431 -0.0872  -0.90595  0.25439]
 [ 0.       0.       0.       1.     ]]","[[ 0.74399058 -0.1685258   0.6465888  -0.04765   ]
 [-0.18724996  0.87631458  0.44385833 -0.02579   ]
 [-0.64141677 -0.45130014  0.62041334 -2.19337   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:44.053583-07:00,"[[ 0.26055 -0.94413  0.20182  0.04217]
 [-0.87117 -0.32002 -0.37235  0.84892]
 [ 0.41614 -0.07881 -0.90588  0.25433]
 [ 0.       0.       0.       1.     ]]","[[ 0.74399058 -0.1685258   0.6465888  -0.04765   ]
 [-0.18724996  0.87631458  0.44385833 -0.02579   ]
 [-0.64141677 -0.45130014  0.62041334 -2.19337   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:44.110372-07:00,"[[ 0.28334 -0.94039  0.18811  0.04196]
 [-0.85981 -0.33598 -0.38451  0.84829]
 [ 0.42479 -0.05279 -0.90375  0.25426]
 [ 0.       0.       0.       1.     ]]","[[ 0.73408036 -0.19257093  0.65118543 -0.04752   ]
 [-0.18434021  0.86642683  0.46402935 -0.02539   ]
 [-0.65356309 -0.46067449  0.60052835 -2.19455   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:44.118673-07:00,"[[ 0.2922  -0.93843  0.18432  0.04188]
 [-0.85513 -0.34267 -0.38901  0.84805]
 [ 0.42822 -0.04395 -0.9026   0.25428]
 [ 0.       0.       0.       1.     ]]","[[ 0.73408036 -0.19257093  0.65118543 -0.04752   ]
 [-0.18434021  0.86642683  0.46402935 -0.02539   ]
 [-0.65356309 -0.46067449  0.60052835 -2.19455   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:44.151816-07:00,"[[ 0.31005 -0.93366  0.17929  0.04174]
 [-0.84559 -0.35701 -0.39689  0.84754]
 [ 0.43457 -0.02855 -0.90018  0.25435]
 [ 0.       0.       0.       1.     ]]","[[ 0.71624054 -0.21604751  0.66356836 -0.0475    ]
 [-0.19266361  0.85269656  0.48558141 -0.02499   ]
 [-0.67073111 -0.47563857  0.56911135 -2.19569   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:44.206378-07:00,"[[ 0.33824 -0.92422  0.1772   0.04157]
 [-0.82993 -0.38173 -0.40682  0.84677]
 [ 0.44363 -0.00946 -0.89616  0.25451]
 [ 0.       0.       0.       1.     ]]","[[ 0.70973001 -0.23342613  0.66467703 -0.04767   ]
 [-0.19786413  0.83947784  0.50608967 -0.02475   ]
 [-0.67611618 -0.49070277  0.54961596 -2.19707   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:44.218141-07:00,"[[ 0.3489  -0.92017  0.17763  0.04152]
 [-0.82391 -0.3915  -0.40977  0.8465 ]
 [ 0.4466  -0.00338 -0.89473  0.25458]
 [ 0.       0.       0.       1.     ]]","[[ 0.70973001 -0.23342613  0.66467703 -0.04767   ]
 [-0.19786413  0.83947784  0.50608967 -0.02475   ]
 [-0.67611618 -0.49070277  0.54961596 -2.19707   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:44.272047-07:00,"[[ 0.37446 -0.90957  0.1802   0.04133]
 [-0.80741 -0.41541 -0.41896  0.84566]
 [ 0.45593  0.01138 -0.88994  0.25482]
 [ 0.       0.       0.       1.     ]]","[[ 0.69468837 -0.25342709  0.67318852 -0.04781   ]
 [-0.21196574  0.82220006  0.52825901 -0.02434   ]
 [-0.68737078 -0.5096683   0.51745496 -2.19832   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:44.284657-07:00,"[[ 0.38067 -0.90671  0.18156  0.04127]
 [-0.80257 -0.42148 -0.42217  0.84538]
 [ 0.45931  0.015   -0.88815  0.25491]
 [ 0.       0.       0.       1.     ]]","[[ 0.69468837 -0.25342709  0.67318852 -0.04781   ]
 [-0.21196574  0.82220006  0.52825901 -0.02434   ]
 [-0.68737078 -0.5096683   0.51745496 -2.19832   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:44.316797-07:00,"[[ 0.39331 -0.90065  0.18478  0.04114]
 [-0.79281 -0.434   -0.4279   0.84485]
 [ 0.46558  0.0218  -0.88474  0.25509]
 [ 0.       0.       0.       1.     ]]","[[ 0.66993458 -0.27180039  0.69087786 -0.04799   ]
 [-0.23815891  0.80271823  0.54673922 -0.02428   ]
 [-0.70318419 -0.53081822  0.47303702 -2.19873   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:44.371829-07:00,"[[ 0.41317 -0.89126  0.18692  0.0409 ]
 [-0.77722 -0.45209 -0.43765  0.84403]
 [ 0.47457  0.03554 -0.8795   0.25539]
 [ 0.       0.       0.       1.     ]]","[[ 0.66797151 -0.2831482   0.68821592 -0.0482    ]
 [-0.23832741  0.79469068  0.55827124 -0.02414   ]
 [-0.70499228 -0.53693     0.46334875 -2.2003    ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:44.383273-07:00,"[[ 0.41896 -0.88865  0.18648  0.04079]
 [-0.77242 -0.45677 -0.44129  0.84375]
 [ 0.47733  0.04085 -0.87777  0.25551]
 [ 0.       0.       0.       1.     ]]","[[ 0.66797151 -0.2831482   0.68821592 -0.0482    ]
 [-0.23832741  0.79469068  0.55827124 -0.02414   ]
 [-0.70499228 -0.53693     0.46334875 -2.2003    ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:44.437845-07:00,"[[ 0.43576 -0.88124  0.18312  0.04039]
 [-0.75889 -0.46912 -0.45167  0.84293]
 [ 0.48394  0.05785 -0.87319  0.25581]
 [ 0.       0.       0.       1.     ]]","[[ 0.66205633 -0.29575596  0.68862895 -0.04843   ]
 [-0.23886955  0.78764871  0.5679356  -0.02403   ]
 [-0.71036804 -0.54049785  0.45082072 -2.2018    ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:44.449263-07:00,"[[ 0.44181 -0.87837  0.18239  0.04023]
 [-0.75416 -0.47377 -0.45474  0.84267]
 [ 0.48585  0.06336 -0.87175  0.25592]
 [ 0.       0.       0.       1.     ]]","[[ 0.66205633 -0.29575596  0.68862895 -0.04843   ]
 [-0.23886955  0.78764871  0.5679356  -0.02403   ]
 [-0.71036804 -0.54049785  0.45082072 -2.2018    ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:44.503540-07:00,"[[ 0.469   -0.86378  0.1842   0.03972]
 [-0.73452 -0.49728 -0.46174  0.84193]
 [ 0.49044  0.08125 -0.86768  0.25625]
 [ 0.       0.       0.       1.     ]]","[[ 0.65095479 -0.32937354  0.68393781 -0.04899   ]
 [-0.24633083  0.76055954  0.60072482 -0.02307   ]
 [-0.71803829 -0.55951967  0.41395502 -2.20495   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:44.569255-07:00,"[[ 0.51346 -0.8349   0.19824  0.03893]
 [-0.69884 -0.54091 -0.46803  0.84117]
 [ 0.49799  0.10177 -0.86119  0.25662]
 [ 0.       0.       0.       1.     ]]","[[ 0.63822737 -0.34751989  0.68694669 -0.04931   ]
 [-0.26789601  0.73628875  0.62137799 -0.0223    ]
 [-0.72173232 -0.58061072  0.37682044 -2.20622   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:44.602281-07:00,"[[ 0.53444 -0.81952  0.20681  0.03845]
 [-0.67995 -0.56221 -0.47074  0.84093]
 [ 0.50205  0.11096 -0.85769  0.25679]
 [ 0.       0.       0.       1.     ]]","[[ 0.62755199 -0.37037883  0.68483431 -0.04953   ]
 [-0.28530683  0.70901638  0.64489983 -0.02111   ]
 [-0.72441598 -0.60009608  0.33927303 -2.20755   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:44.613902-07:00,"[[ 0.54368 -0.8125   0.21037  0.03817]
 [-0.67171 -0.57151 -0.47136  0.84084]
 [ 0.50321  0.11496 -0.85649  0.25685]
 [ 0.       0.       0.       1.     ]]","[[ 0.62755199 -0.37037883  0.68483431 -0.04953   ]
 [-0.28530683  0.70901638  0.64489983 -0.02111   ]
 [-0.72441598 -0.60009608  0.33927303 -2.20755   ]
 [ 0.          0.          0.          1.        ]]"
2026-07-18 20:50:44.668454-07:00,"[[ 0.56611 -0.79465  0.21921  0.03719]
 [-0.65257 -0.5945  -0.46982  0.8407 ]
 [ 0.50366  0.12292 -0.85512  0.25699]
 [ 0.       0.       0.       1.     ]]","[[ 0.62267876 -0.38513643  0.68113221 -0.04977   ]
 [-0.29830589  0.6879006   0.66166937 -0.01986   ]
 [-0.72338424 -0.61519321  0.31345263 -2.20843   ]
 [ 0.          0.          0.          1.        ]]"
