frame_number,video_timestamp,matched_timestamp,time_difference,NDI Transform,SI Transform,SI with marker Transform
4349,2026-08-24 12:33:51.080508-07:00,2026-08-24 12:33:51.077516-07:00,0 days 00:00:00.002992,"[[-0.82647722  0.16128805 -0.53937145  0.10769   ]
 [-0.34183004 -0.90502144  0.2531569  -0.42935   ]
 [-0.44731155  0.39360178  0.80311271 -1.38252   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.2948   0.20161  0.93405  0.06653]
 [-0.38479 -0.86969  0.30916  1.12516]
 [ 0.87466 -0.45055 -0.17881  0.34603]
 [ 0.       0.       0.       1.     ]]","[[ 0.2948      0.20161     0.93405     0.07250978]
 [-0.38479    -0.86969     0.30916     1.13263821]
 [ 0.87466    -0.45055    -0.17881     0.33427078]
 [ 0.          0.          0.          1.        ]]"
4350,2026-08-24 12:33:51.116412-07:00,2026-08-24 12:33:51.137356-07:00,0 days 00:00:00.020944,"[[-0.83207123  0.15734144 -0.53188451  0.10781   ]
 [-0.33561859 -0.90627869  0.25694183 -0.42974   ]
 [-0.441608    0.39230424  0.80689514 -1.38241   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.29359  0.20306  0.93412  0.06653]
 [-0.37511 -0.87433  0.30796  1.12519]
 [ 0.87926 -0.44081 -0.18052  0.34596]
 [ 0.       0.       0.       1.     ]]","[[ 0.29359     0.20306     0.93412     0.07252427]
 [-0.37511    -0.87433     0.30796     1.13254585]
 [ 0.87926    -0.44081    -0.18052     0.33413124]
 [ 0.          0.          0.          1.        ]]"
4351,2026-08-24 12:33:51.145333-07:00,2026-08-24 12:33:51.137356-07:00,0 days 00:00:00.007977,"[[-0.83207123  0.15734144 -0.53188451  0.10781   ]
 [-0.33561859 -0.90627869  0.25694183 -0.42974   ]
 [-0.441608    0.39230424  0.80689514 -1.38241   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.29359  0.20306  0.93412  0.06653]
 [-0.37511 -0.87433  0.30796  1.12519]
 [ 0.87926 -0.44081 -0.18052  0.34596]
 [ 0.       0.       0.       1.     ]]","[[ 0.29359     0.20306     0.93412     0.07252427]
 [-0.37511    -0.87433     0.30796     1.13254585]
 [ 0.87926    -0.44081    -0.18052     0.33413124]
 [ 0.          0.          0.          1.        ]]"
4352,2026-08-24 12:33:51.176251-07:00,2026-08-24 12:33:51.197223-07:00,0 days 00:00:00.020972,"[[-0.83843386  0.15829294 -0.52150936  0.1081    ]
 [-0.3284239  -0.91038103  0.2516826  -0.42995   ]
 [-0.43493265  0.38229534  0.81528146 -1.38235   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.29387  0.18964  0.93684  0.06663]
 [-0.36428 -0.88393  0.2932   1.12513]
 [ 0.88371 -0.42743 -0.19068  0.3458 ]
 [ 0.       0.       0.       1.     ]]","[[ 0.29387     0.18964     0.93684     0.07264828]
 [-0.36428    -0.88393     0.2932      1.13221479]
 [ 0.88371    -0.42743    -0.19068     0.33381891]
 [ 0.          0.          0.          1.        ]]"
4353,2026-08-24 12:33:51.209162-07:00,2026-08-24 12:33:51.197223-07:00,0 days 00:00:00.011939,"[[-0.83843386  0.15829294 -0.52150936  0.1081    ]
 [-0.3284239  -0.91038103  0.2516826  -0.42995   ]
 [-0.43493265  0.38229534  0.81528146 -1.38235   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.29387  0.18964  0.93684  0.06663]
 [-0.36428 -0.88393  0.2932   1.12513]
 [ 0.88371 -0.42743 -0.19068  0.3458 ]
 [ 0.       0.       0.       1.     ]]","[[ 0.29387     0.18964     0.93684     0.07264828]
 [-0.36428    -0.88393     0.2932      1.13221479]
 [ 0.88371    -0.42743    -0.19068     0.33381891]
 [ 0.          0.          0.          1.        ]]"
4354,2026-08-24 12:33:51.242075-07:00,2026-08-24 12:33:51.242075-07:00,0 days 00:00:00,"[[-0.84609398  0.16191346 -0.50784743  0.10841   ]
 [-0.3200903  -0.9161721   0.24118639 -0.43017   ]
 [-0.42622433  0.36662339  0.82699463 -1.38235   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.29539  0.17176  0.93981  0.06676]
 [-0.35712 -0.89254  0.27537  1.12503]
 [ 0.88612 -0.41697 -0.20231  0.34564]
 [ 0.       0.       0.       1.     ]]","[[ 0.29539     0.17176     0.93981     0.07279065]
 [-0.35712    -0.89254     0.27537     1.13185487]
 [ 0.88612    -0.41697    -0.20231     0.33351513]
 [ 0.          0.          0.          1.        ]]"
4355,2026-08-24 12:33:51.274986-07:00,2026-08-24 12:33:51.301913-07:00,0 days 00:00:00.026927,"[[-0.85034634  0.16880768 -0.49841254  0.10867   ]
 [-0.31424707 -0.92261919  0.22365737 -0.4306    ]
 [-0.42208989  0.34681091  0.83759317 -1.38215   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.29822  0.14994  0.94265  0.06692]
 [-0.35363 -0.89995  0.25502  1.1249 ]
 [ 0.88658 -0.4094  -0.21536  0.34548]
 [ 0.       0.       0.       1.     ]]","[[ 0.29822     0.14994     0.94265     0.07294679]
 [-0.35363    -0.89995     0.25502     1.13148158]
 [ 0.88658    -0.4094     -0.21536     0.33321939]
 [ 0.          0.          0.          1.        ]]"
4356,2026-08-24 12:33:51.304913-07:00,2026-08-24 12:33:51.301913-07:00,0 days 00:00:00.003000,"[[-0.85034634  0.16880768 -0.49841254  0.10867   ]
 [-0.31424707 -0.92261919  0.22365737 -0.4306    ]
 [-0.42208989  0.34681091  0.83759317 -1.38215   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.29822  0.14994  0.94265  0.06692]
 [-0.35363 -0.89995  0.25502  1.1249 ]
 [ 0.88658 -0.4094  -0.21536  0.34548]
 [ 0.       0.       0.       1.     ]]","[[ 0.29822     0.14994     0.94265     0.07294679]
 [-0.35363    -0.89995     0.25502     1.13148158]
 [ 0.88658    -0.4094     -0.21536     0.33321939]
 [ 0.          0.          0.          1.        ]]"
4357,2026-08-24 12:33:51.340809-07:00,2026-08-24 12:33:51.361752-07:00,0 days 00:00:00.020943,"[[-0.8485879   0.17787994 -0.49825425  0.10894   ]
 [-0.31373295 -0.92751419  0.20319709 -0.43111   ]
 [-0.4259932   0.32874937  0.84288412 -1.3821    ]
 [ 0.          0.          0.          1.        ]]","[[ 0.30351  0.11794  0.9455   0.06715]
 [-0.35843 -0.9053   0.22798  1.12469]
 [ 0.88285 -0.40808 -0.23249  0.34531]
 [ 0.       0.       0.       1.     ]]","[[ 0.30351     0.11794     0.9455      0.07314499]
 [-0.35843    -0.9053      0.22798     1.1310559 ]
 [ 0.88285    -0.40808    -0.23249     0.33292061]
 [ 0.          0.          0.          1.        ]]"
4358,2026-08-24 12:33:51.377710-07:00,2026-08-24 12:33:51.361752-07:00,0 days 00:00:00.015958,"[[-0.8485879   0.17787994 -0.49825425  0.10894   ]
 [-0.31373295 -0.92751419  0.20319709 -0.43111   ]
 [-0.4259932   0.32874937  0.84288412 -1.3821    ]
 [ 0.          0.          0.          1.        ]]","[[ 0.30351  0.11794  0.9455   0.06715]
 [-0.35843 -0.9053   0.22798  1.12469]
 [ 0.88285 -0.40808 -0.23249  0.34531]
 [ 0.       0.       0.       1.     ]]","[[ 0.30351     0.11794     0.9455      0.07314499]
 [-0.35843    -0.9053      0.22798     1.1310559 ]
 [ 0.88285    -0.40808    -0.23249     0.33292061]
 [ 0.          0.          0.          1.        ]]"
4359,2026-08-24 12:33:51.409625-07:00,2026-08-24 12:33:51.421592-07:00,0 days 00:00:00.011967,"[[-0.84916683  0.20924178 -0.48490574  0.1091    ]
 [-0.31850348 -0.9353003   0.15417158 -0.43207   ]
 [-0.42127335  0.28536155  0.86087023 -1.3819    ]
 [ 0.          0.          0.          1.        ]]","[[ 0.30816  0.09323  0.94675  0.06732]
 [-0.36923 -0.90545  0.20934  1.12451]
 [ 0.87676 -0.41408 -0.24461  0.34522]
 [ 0.       0.       0.       1.     ]]","[[ 0.30816     0.09323     0.94675     0.07327448]
 [-0.36923    -0.90545     0.20934     1.13081262]
 [ 0.87676    -0.41408    -0.24461     0.33277884]
 [ 0.          0.          0.          1.        ]]"
4360,2026-08-24 12:33:51.441539-07:00,2026-08-24 12:33:51.421592-07:00,0 days 00:00:00.019947,"[[-0.84916683  0.20924178 -0.48490574  0.1091    ]
 [-0.31850348 -0.9353003   0.15417158 -0.43207   ]
 [-0.42127335  0.28536155  0.86087023 -1.3819    ]
 [ 0.          0.          0.          1.        ]]","[[ 0.30816  0.09323  0.94675  0.06732]
 [-0.36923 -0.90545  0.20934  1.12451]
 [ 0.87676 -0.41408 -0.24461  0.34522]
 [ 0.       0.       0.       1.     ]]","[[ 0.30816     0.09323     0.94675     0.07327448]
 [-0.36923    -0.90545     0.20934     1.13081262]
 [ 0.87676    -0.41408    -0.24461     0.33277884]
 [ 0.          0.          0.          1.        ]]"
4361,2026-08-24 12:33:51.474450-07:00,2026-08-24 12:33:51.481431-07:00,0 days 00:00:00.006981,"[[-0.84293227  0.22854689 -0.48706417  0.10926   ]
 [-0.32693771 -0.9365622   0.12634467 -0.4325    ]
 [-0.42729021  0.26573965  0.8641791  -1.38193   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.31435  0.05983  0.94742  0.06753]
 [-0.39224 -0.90065  0.18702  1.12426]
 [ 0.86448 -0.43041 -0.25965  0.34517]
 [ 0.       0.       0.       1.     ]]","[[ 0.31435     0.05983     0.94742     0.07342061]
 [-0.39224    -0.90065     0.18702     1.13060174]
 [ 0.86448    -0.43041    -0.25965     0.33271843]
 [ 0.          0.          0.          1.        ]]"
4362,2026-08-24 12:33:51.509357-07:00,2026-08-24 12:33:51.526311-07:00,0 days 00:00:00.016954,"[[-0.83528129  0.24676612 -0.49133659  0.10917   ]
 [-0.33496868 -0.93703032  0.09884413 -0.43301   ]
 [-0.4360059   0.24714502  0.86534282 -1.38203   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.3183   0.03565  0.94732  0.06768]
 [-0.41103 -0.89529  0.17179  1.12407]
 [ 0.85425 -0.44406 -0.27032  0.34514]
 [ 0.       0.       0.       1.     ]]","[[ 0.3183      0.03565     0.94732     0.07352458]
 [-0.41103    -0.89529     0.17179     1.13047364]
 [ 0.85425    -0.44406    -0.27032     0.33269835]
 [ 0.          0.          0.          1.        ]]"
4363,2026-08-24 12:33:51.541271-07:00,2026-08-24 12:33:51.526311-07:00,0 days 00:00:00.014960,"[[-0.83528129  0.24676612 -0.49133659  0.10917   ]
 [-0.33496868 -0.93703032  0.09884413 -0.43301   ]
 [-0.4360059   0.24714502  0.86534282 -1.38203   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.3183   0.03565  0.94732  0.06768]
 [-0.41103 -0.89529  0.17179  1.12407]
 [ 0.85425 -0.44406 -0.27032  0.34514]
 [ 0.       0.       0.       1.     ]]","[[ 0.3183      0.03565     0.94732     0.07352458]
 [-0.41103    -0.89529     0.17179     1.13047364]
 [ 0.85425    -0.44406    -0.27032     0.33269835]
 [ 0.          0.          0.          1.        ]]"
4364,2026-08-24 12:33:51.575180-07:00,2026-08-24 12:33:51.586150-07:00,0 days 00:00:00.010970,"[[-0.82824043  0.26358167 -0.49451237  0.10915   ]
 [-0.34272906 -0.93644476  0.07488668 -0.43333   ]
 [-0.44334476  0.23150793  0.86593851 -1.38204   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.32137  0.01407  0.94685  0.0678 ]
 [-0.42768 -0.88995  0.15838  1.1239 ]
 [ 0.84488 -0.45584 -0.27999  0.34511]
 [ 0.       0.       0.       1.     ]]","[[ 0.32137     0.01407     0.94685     0.07360488]
 [-0.42768    -0.88995     0.15838     1.13035935]
 [ 0.84488    -0.45584    -0.27999     0.33267847]
 [ 0.          0.          0.          1.        ]]"
4365,2026-08-24 12:33:51.608092-07:00,2026-08-24 12:33:51.586150-07:00,0 days 00:00:00.021942,"[[-0.82824043  0.26358167 -0.49451237  0.10915   ]
 [-0.34272906 -0.93644476  0.07488668 -0.43333   ]
 [-0.44334476  0.23150793  0.86593851 -1.38204   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.32137  0.01407  0.94685  0.0678 ]
 [-0.42768 -0.88995  0.15838  1.1239 ]
 [ 0.84488 -0.45584 -0.27999  0.34511]
 [ 0.       0.       0.       1.     ]]","[[ 0.32137     0.01407     0.94685     0.07360488]
 [-0.42768    -0.88995     0.15838     1.13035935]
 [ 0.84488    -0.45584    -0.27999     0.33267847]
 [ 0.          0.          0.          1.        ]]"
4366,2026-08-24 12:33:51.641003-07:00,2026-08-24 12:33:51.645989-07:00,0 days 00:00:00.004986,"[[-0.82331139  0.27659831 -0.49563265  0.10921   ]
 [-0.34836985 -0.9356511   0.05652846 -0.43369   ]
 [-0.44810356  0.21920399  0.86669072 -1.38212   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.32411 -0.00829  0.94598  0.06793]
 [-0.44482 -0.88386  0.14465  1.12372]
 [ 0.83492 -0.46767 -0.29016  0.34508]
 [ 0.       0.       0.       1.     ]]","[[ 0.32411    -0.00829     0.94598     0.07369495]
 [-0.44482    -0.88386     0.14465     1.13023745]
 [ 0.83492    -0.46767    -0.29016     0.33266031]
 [ 0.          0.          0.          1.        ]]"
4367,2026-08-24 12:33:51.675911-07:00,2026-08-24 12:33:51.690870-07:00,0 days 00:00:00.014959,"[[-0.81927885  0.28548543 -0.49727279  0.10913   ]
 [-0.35198194 -0.93501339  0.04311247 -0.43383   ]
 [-0.45264873  0.21035217  0.86652241 -1.38207   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.3253  -0.01934  0.94541  0.06799]
 [-0.45325 -0.88065  0.13793  1.12363]
 [ 0.82991 -0.47338 -0.29524  0.34506]
 [ 0.       0.       0.       1.     ]]","[[ 0.3253     -0.01934     0.94541     0.07373568]
 [-0.45325    -0.88065     0.13793     1.13017635]
 [ 0.82991    -0.47338    -0.29524     0.33264663]
 [ 0.          0.          0.          1.        ]]"
4368,2026-08-24 12:33:51.705829-07:00,2026-08-24 12:33:51.690870-07:00,0 days 00:00:00.014959,"[[-0.81927885  0.28548543 -0.49727279  0.10913   ]
 [-0.35198194 -0.93501339  0.04311247 -0.43383   ]
 [-0.45264873  0.21035217  0.86652241 -1.38207   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.3253  -0.01934  0.94541  0.06799]
 [-0.45325 -0.88065  0.13793  1.12363]
 [ 0.82991 -0.47338 -0.29524  0.34506]
 [ 0.       0.       0.       1.     ]]","[[ 0.3253     -0.01934     0.94541     0.07373568]
 [-0.45325    -0.88065     0.13793     1.13017635]
 [ 0.82991    -0.47338    -0.29524     0.33264663]
 [ 0.          0.          0.          1.        ]]"
4369,2026-08-24 12:33:51.743728-07:00,2026-08-24 12:33:51.750709-07:00,0 days 00:00:00.006981,"[[-0.81719382  0.29134399 -0.49730568  0.10913   ]
 [-0.35429772 -0.93448745  0.03473238 -0.43404   ]
 [-0.45460684  0.20457736  0.86687988 -1.38207   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.32596 -0.02598  0.94503  0.06803]
 [-0.45826 -0.87867  0.13391  1.12358]
 [ 0.82689 -0.47672 -0.29832  0.34505]
 [ 0.       0.       0.       1.     ]]","[[ 0.32596    -0.02598     0.94503     0.07376436]
 [-0.45826    -0.87867     0.13391     1.13014326]
 [ 0.82689    -0.47672    -0.29832     0.33264025]
 [ 0.          0.          0.          1.        ]]"
4370,2026-08-24 12:33:51.775642-07:00,2026-08-24 12:33:51.750709-07:00,0 days 00:00:00.024933,"[[-0.81719382  0.29134399 -0.49730568  0.10913   ]
 [-0.35429772 -0.93448745  0.03473238 -0.43404   ]
 [-0.45460684  0.20457736  0.86687988 -1.38207   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.32596 -0.02598  0.94503  0.06803]
 [-0.45826 -0.87867  0.13391  1.12358]
 [ 0.82689 -0.47672 -0.29832  0.34505]
 [ 0.       0.       0.       1.     ]]","[[ 0.32596    -0.02598     0.94503     0.07376436]
 [-0.45826    -0.87867     0.13391     1.13014326]
 [ 0.82689    -0.47672    -0.29832     0.33264025]
 [ 0.          0.          0.          1.        ]]"
4371,2026-08-24 12:33:51.807569-07:00,2026-08-24 12:33:51.810548-07:00,0 days 00:00:00.002979,"[[-0.81614748  0.29473099 -0.49702811  0.10915   ]
 [-0.35544069 -0.93422786  0.02966859 -0.43418   ]
 [-0.45559325  0.20087796  0.8672271  -1.38211   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.32668 -0.03177  0.9446   0.06806]
 [-0.46088 -0.87791  0.12986  1.12354]
 [ 0.82515 -0.47777 -0.30144  0.34503]
 [ 0.       0.       0.       1.     ]]","[[ 0.32668    -0.03177     0.9446      0.07378185]
 [-0.46088    -0.87791     0.12986     1.13009263]
 [ 0.82515    -0.47777    -0.30144     0.33260889]
 [ 0.          0.          0.          1.        ]]"
4372,2026-08-24 12:33:51.842463-07:00,2026-08-24 12:33:51.870387-07:00,0 days 00:00:00.027924,"[[-0.81887307  0.29820759 -0.49042749  0.10937   ]
 [-0.35412802 -0.93491877  0.02280874 -0.43436   ]
 [-0.45170813  0.19235158  0.87118347 -1.38209   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.3274  -0.03586  0.9442   0.06808]
 [-0.46043 -0.87867  0.12628  1.12351]
 [ 0.82512 -0.47608 -0.30419  0.34499]
 [ 0.       0.       0.       1.     ]]","[[ 0.3274     -0.03586     0.9442      0.07378964]
 [-0.46043    -0.87867     0.12628     1.1300217 ]
 [ 0.82512    -0.47608    -0.30419     0.33254173]
 [ 0.          0.          0.          1.        ]]"
4373,2026-08-24 12:33:51.876371-07:00,2026-08-24 12:33:51.870387-07:00,0 days 00:00:00.005984,"[[-0.81887307  0.29820759 -0.49042749  0.10937   ]
 [-0.35412802 -0.93491877  0.02280874 -0.43436   ]
 [-0.45170813  0.19235158  0.87118347 -1.38209   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.3274  -0.03586  0.9442   0.06808]
 [-0.46043 -0.87867  0.12628  1.12351]
 [ 0.82512 -0.47608 -0.30419  0.34499]
 [ 0.       0.       0.       1.     ]]","[[ 0.3274     -0.03586     0.9442      0.07378964]
 [-0.46043    -0.87867     0.12628     1.1300217 ]
 [ 0.82512    -0.47608    -0.30419     0.33254173]
 [ 0.          0.          0.          1.        ]]"
4374,2026-08-24 12:33:51.909283-07:00,2026-08-24 12:33:51.930227-07:00,0 days 00:00:00.020944,"[[-0.82176629  0.29799295 -0.48569576  0.10937   ]
 [-0.35190602 -0.93579393  0.02125715 -0.43429   ]
 [-0.44817666  0.18838768  0.87386942 -1.38202   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.32881 -0.04177  0.94347  0.06811]
 [-0.45635 -0.88167  0.12001  1.12348]
 [ 0.82682 -0.47001 -0.30897  0.34492]
 [ 0.       0.       0.       1.     ]]","[[ 0.32881    -0.04177     0.94347     0.07379627]
 [-0.45635    -0.88167     0.12001     1.12988249]
 [ 0.82682    -0.47001    -0.30897     0.33240455]
 [ 0.          0.          0.          1.        ]]"
4375,2026-08-24 12:33:51.947687-07:00,2026-08-24 12:33:51.930227-07:00,0 days 00:00:00.017460,"[[-0.82176629  0.29799295 -0.48569576  0.10937   ]
 [-0.35190602 -0.93579393  0.02125715 -0.43429   ]
 [-0.44817666  0.18838768  0.87386942 -1.38202   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.32881 -0.04177  0.94347  0.06811]
 [-0.45635 -0.88167  0.12001  1.12348]
 [ 0.82682 -0.47001 -0.30897  0.34492]
 [ 0.       0.       0.       1.     ]]","[[ 0.32881    -0.04177     0.94347     0.07379627]
 [-0.45635    -0.88167     0.12001     1.12988249]
 [ 0.82682    -0.47001    -0.30897     0.33240455]
 [ 0.          0.          0.          1.        ]]"
4376,2026-08-24 12:33:51.974616-07:00,2026-08-24 12:33:51.975612-07:00,0 days 00:00:00.000996,"[[-0.82577519  0.29765716 -0.47905694  0.10947   ]
 [-0.34917313 -0.93684932  0.01978597 -0.43442   ]
 [-0.44291473  0.18361258  0.8775608  -1.38192   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.32989 -0.04538  0.94293  0.06813]
 [-0.45196 -0.88452  0.11555  1.12346]
 [ 0.8288  -0.46429 -0.3123   0.34486]
 [ 0.       0.       0.       1.     ]]","[[ 0.32989    -0.04538     0.94293     0.07379855]
 [-0.45196    -0.88452     0.11555     1.12976784]
 [ 0.8288     -0.46429    -0.3123      0.33228868]
 [ 0.          0.          0.          1.        ]]"
4377,2026-08-24 12:33:52.009520-07:00,2026-08-24 12:33:52.035955-07:00,0 days 00:00:00.026435,"[[-0.82763753  0.29760108 -0.47586733  0.10954   ]
 [-0.34772485 -0.93741362  0.01852371 -0.43439   ]
 [-0.44057185  0.18080181  0.87932198 -1.38186   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.33092 -0.04881  0.9424   0.06815]
 [-0.4478  -0.88718  0.11129  1.12344]
 [ 0.83064 -0.45883 -0.31545  0.3448 ]
 [ 0.       0.       0.       1.     ]]","[[ 0.33092    -0.04881     0.9424      0.07380151]
 [-0.4478     -0.88718     0.11129     1.12965782]
 [ 0.83064    -0.45883    -0.31545     0.3321762 ]
 [ 0.          0.          0.          1.        ]]"
4378,2026-08-24 12:33:52.041940-07:00,2026-08-24 12:33:52.035955-07:00,0 days 00:00:00.005985,"[[-0.82763753  0.29760108 -0.47586733  0.10954   ]
 [-0.34772485 -0.93741362  0.01852371 -0.43439   ]
 [-0.44057185  0.18080181  0.87932198 -1.38186   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.33092 -0.04881  0.9424   0.06815]
 [-0.4478  -0.88718  0.11129  1.12344]
 [ 0.83064 -0.45883 -0.31545  0.3448 ]
 [ 0.       0.       0.       1.     ]]","[[ 0.33092    -0.04881     0.9424      0.07380151]
 [-0.4478     -0.88718     0.11129     1.12965782]
 [ 0.83064    -0.45883    -0.31545     0.3321762 ]
 [ 0.          0.          0.          1.        ]]"
4379,2026-08-24 12:33:52.075849-07:00,2026-08-24 12:33:52.095795-07:00,0 days 00:00:00.019946,"[[-0.82964803  0.29709851 -0.47266967  0.10955   ]
 [-0.34593231 -0.93809532  0.01754997 -0.43451   ]
 [-0.43819514  0.17807201  0.88106491 -1.3818    ]
 [ 0.          0.          0.          1.        ]]","[[ 0.33132 -0.0501   0.94219  0.06815]
 [-0.44623 -0.88817  0.10968  1.12344]
 [ 0.83133 -0.45677 -0.31662  0.34478]
 [ 0.       0.       0.       1.     ]]","[[ 0.33132    -0.0501      0.94219     0.07379485]
 [-0.44623    -0.88817     0.10968     1.12962382]
 [ 0.83133    -0.45677    -0.31662     0.33213664]
 [ 0.          0.          0.          1.        ]]"
4380,2026-08-24 12:33:52.108760-07:00,2026-08-24 12:33:52.095795-07:00,0 days 00:00:00.012965,"[[-0.82964803  0.29709851 -0.47266967  0.10955   ]
 [-0.34593231 -0.93809532  0.01754997 -0.43451   ]
 [-0.43819514  0.17807201  0.88106491 -1.3818    ]
 [ 0.          0.          0.          1.        ]]","[[ 0.33132 -0.0501   0.94219  0.06815]
 [-0.44623 -0.88817  0.10968  1.12344]
 [ 0.83133 -0.45677 -0.31662  0.34478]
 [ 0.       0.       0.       1.     ]]","[[ 0.33132    -0.0501      0.94219     0.07379485]
 [-0.44623    -0.88817     0.10968     1.12962382]
 [ 0.83133    -0.45677    -0.31662     0.33213664]
 [ 0.          0.          0.          1.        ]]"
4381,2026-08-24 12:33:52.145662-07:00,2026-08-24 12:33:52.140675-07:00,0 days 00:00:00.004987,"[[-0.82958468  0.29733027 -0.47263514  0.10957   ]
 [-0.34606754 -0.93804989  0.01731083 -0.43454   ]
 [-0.43820831  0.17792449  0.88108817 -1.38186   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.33138 -0.05004  0.94217  0.06815]
 [-0.44612 -0.88822  0.10973  1.12344]
 [ 0.83136 -0.45669 -0.31666  0.34479]
 [ 0.       0.       0.       1.     ]]","[[ 0.33138    -0.05004     0.94217     0.07379397]
 [-0.44612    -0.88822     0.10973     1.12962307]
 [ 0.83136    -0.45669    -0.31666     0.3321459 ]
 [ 0.          0.          0.          1.        ]]"
4382,2026-08-24 12:33:52.176580-07:00,2026-08-24 12:33:52.200514-07:00,0 days 00:00:00.023934,"[[-0.82996768  0.29735405 -0.47194727  0.10947   ]
 [-0.34610425 -0.93803009  0.01764666 -0.43447   ]
 [-0.43745343  0.17798912  0.88145015 -1.38182   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.33139 -0.05006  0.94217  0.06815]
 [-0.4461  -0.88824  0.10971  1.12344]
 [ 0.83137 -0.45665 -0.31668  0.34479]
 [ 0.       0.       0.       1.     ]]","[[ 0.33139    -0.05006     0.94217     0.07379385]
 [-0.4461     -0.88824     0.10971     1.12962264]
 [ 0.83137    -0.45665    -0.31668     0.33214558]
 [ 0.          0.          0.          1.        ]]"
4383,2026-08-24 12:33:52.209490-07:00,2026-08-24 12:33:52.200514-07:00,0 days 00:00:00.008976,"[[-0.82996768  0.29735405 -0.47194727  0.10947   ]
 [-0.34610425 -0.93803009  0.01764666 -0.43447   ]
 [-0.43745343  0.17798912  0.88145015 -1.38182   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.33139 -0.05006  0.94217  0.06815]
 [-0.4461  -0.88824  0.10971  1.12344]
 [ 0.83137 -0.45665 -0.31668  0.34479]
 [ 0.       0.       0.       1.     ]]","[[ 0.33139    -0.05006     0.94217     0.07379385]
 [-0.4461     -0.88824     0.10971     1.12962264]
 [ 0.83137    -0.45665    -0.31668     0.33214558]
 [ 0.          0.          0.          1.        ]]"
4384,2026-08-24 12:33:52.242020-07:00,2026-08-24 12:33:52.260969-07:00,0 days 00:00:00.018949,"[[-0.82888616  0.29718495 -0.47395024  0.10943   ]
 [-0.34680712 -0.93775362  0.0185196  -0.43448   ]
 [-0.43894481  0.17971996  0.88035685 -1.38179   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.33139 -0.05007  0.94216  0.06815]
 [-0.44609 -0.88824  0.1097   1.12344]
 [ 0.83138 -0.45664 -0.31669  0.34479]
 [ 0.       0.       0.       1.     ]]","[[ 0.33139    -0.05007     0.94216     0.07379375]
 [-0.44609    -0.88824     0.1097      1.12962243]
 [ 0.83138    -0.45664    -0.31669     0.33214537]
 [ 0.          0.          0.          1.        ]]"
4385,2026-08-24 12:33:52.276927-07:00,2026-08-24 12:33:52.260969-07:00,0 days 00:00:00.015958,"[[-0.82888616  0.29718495 -0.47395024  0.10943   ]
 [-0.34680712 -0.93775362  0.0185196  -0.43448   ]
 [-0.43894481  0.17971996  0.88035685 -1.38179   ]
 [ 0.          0.          0.          1.        ]]","[[ 0.33139 -0.05007  0.94216  0.06815]
 [-0.44609 -0.88824  0.1097   1.12344]
 [ 0.83138 -0.45664 -0.31669  0.34479]
 [ 0.       0.       0.       1.     ]]","[[ 0.33139    -0.05007     0.94216     0.07379375]
 [-0.44609    -0.88824     0.1097      1.12962243]
 [ 0.83138    -0.45664    -0.31669     0.33214537]
 [ 0.          0.          0.          1.        ]]"
